Hour	Heat source [kW]
8472	0.0493307
8473	0.059609414
8474	0.05269274
8475	0.073747237
8476	0.10884994
8477	0.109364265
8478	0.091359539
8479	0.103406107
8480	0.061051083
8481	0.056367605
8482	0.045452665
8483	0.060583514
8484	0.057200323
8485	0.046413963
8486	0.080779689
8487	0.11591913
8488	0.126088187
8489	0.114941689
8490	0.106755901
8491	0.113678141
8492	0.068469836
8493	0.084997268
8494	0.062231137
8495	0.047636878
8496	0.053569431
8497	0.04270236
8498	0.062888516
8499	0.08166139
8500	0.083422008
8501	0.092478364
8502	0.093992395
8503	0.088593092
8504	0.058452738
8505	0.054878066
8506	0.059863793
8507	0.061112869
8508	0.057644513
8509	0.070560535
8510	0.098496638
8511	0.144612248
8512	0.142319493
8513	0.119479329
8514	0.130412639
8515	0.118043783
8516	0.101615987
8517	0.067600381
8518	0.064707023
8519	0.046428436
8520	0.041296315
8521	0.044164625
8522	0.041399848
8523	0.058147149
8524	0.077454943
8525	0.069142244
8526	0.090040328
8527	0.094121533
8528	0.067633779
8529	0.062366954
8530	0.04641452
8531	0.062320197
8532	0.049510491
8533	0.073054234
8534	0.062409258
8535	0.134238907
8536	0.170281757
8537	0.161564945
8538	0.097592672
8539	0.100165412
8540	0.080310451
8541	0.076427406
8542	0.051337905
8543	0.050250251
8544	0.044365568
8545	0.038813193
8546	0.056689337
8547	0.072132456
8548	0.070831057
8549	0.065379431
8550	0.102524406
8551	0.067485716
8552	0.073782304
8553	0.042156864
8554	0.052996659
8555	0.059912776
8556	0.051539404
8557	0.050332632
8558	0.080555368
8559	0.114749095
8560	0.118570911
8561	0.140693579
8562	0.10567938
8563	0.135506352
8564	0.091999663
8565	0.119543898
8566	0.093385112
8567	0.088029784
8568	0.101787429
8569	0.07201445
8570	0.084983909
8571	0.112729088
8572	0.099531968
8573	0.093344479
8574	0.115044109
8575	0.103722272
8576	0.065461256
8577	0.058145479
8578	0.044107292
8579	0.065793563
8580	0.055763106
8581	0.047393631
8582	0.076486409
8583	0.097437929
8584	0.170281757
8585	0.118834196
8586	0.121144764
8587	0.09372076
8588	0.071488992
8589	0.071457821
8590	0.059586035
8591	0.054313644
8592	0.059815366
8593	0.054745588
8594	0.076801461
8595	0.056308603
8596	0.089766467
8597	0.071733353
8598	0.062560661
8599	0.059737438
8600	0.067550285
8601	0.059748571
8602	0.049790476
8603	0.055534888
8604	0.044009326
8605	0.049027894
8606	0.063629389
8607	0.114749095
8608	0.127711318
8609	0.157410265
8610	0.129195848
8611	0.086672722
8612	0.08170425
8613	0.049237186
8614	0.04804266
8615	0.031937153
8616	0.044746302
8617	0.033945471
8618	0.027359435
8619	0.05482463
8620	0.054204545
8621	0.05531335
8622	0.032556125
8623	0.039502856
8624	0.018607555
8625	0.013425895
8626	0.020873592
8627	0.017884494
8628	0.023124601
8629	0.020942614
8630	0.038168616
8631	0.040509242
8632	0.059832065
8633	0.059342232
8634	0.044565955
8635	0.026152663
8636	0.035819085
8637	0.018209565
8638	0.014953842
8639	0.009351369
8640	0.005488363
8641	0.006095089
8642	0.006773063
8643	0.008963956
8644	0.012631028
8645	0.027038817
8646	0.024782799
8647	0.016168963
8648	0.014799099
8649	0.008852073
8650	0.010982293
8651	0.017160876
8652	0.018696059
8653	0.02322702
8654	0.044953369
8655	0.066439253
8656	0.119384703
8657	0.128334186
8658	0.11908301
8659	0.078716822
8660	0.087514902
8661	0.077914162
8662	0.081930798
8663	0.076114024
8664	0.057343933
8665	0.04379558
8666	0.073080952
8667	0.063347178
8668	0.061434044
8669	0.099678918
8670	0.086093828
8671	0.096873507
8672	0.050662714
8673	0.042847641
8674	0.055052847
8675	0.042501974
8676	0.044771351
8677	0.043804486
8678	0.07241745
8679	0.094196678
8680	0.109192823
8681	0.150142915
8682	0.127171944
8683	0.078716822
8684	0.072279406
8685	0.073983248
8686	0.063960027
8687	0.052929864
8688	0.051170916
8689	0.059855444
8690	0.039778944
8691	0.048088304
8692	0.064940251
8693	0.098877372
8694	0.099364979
8695	0.082138978
8696	0.041920853
8697	0.05234095
8698	0.042314946
8699	0.041429906
8700	0.037998288
8701	0.036942362
8702	0.057843229
8703	0.066483783
8704	0.071708304
8705	0.079555105
8706	0.048377751
8707	0.03059679
8708	0.024772779
8709	0.030124769
8710	0.030884567
8711	0.039270185
8712	0.043387014
8713	0.031148966
8714	0.035308099
8715	0.053416358
8716	0.06272765
8717	0.059028849
8718	0.075679296
8719	0.058334733
8720	0.039151066
8721	0.045977009
8722	0.029296504
8723	0.038794824
8724	0.033473449
8725	0.044960605
8726	0.067984455
8727	0.077985411
8728	0.115745461
8729	0.124301408
8730	0.124919823
8731	0.090148871
8732	0.072695764
8733	0.089694661
8734	0.078189694
8735	0.052750629
8736	0.062899092
8737	0.084306491
8738	0.058650898
8739	0.088016981
8740	0.08739634
8741	0.076133506
8742	0.093330006
8743	0.068452024
8744	0.072225969
8745	0.054371533
8746	0.053985789
8747	0.053936806
8748	0.041301881
8749	0.066681943
8750	0.084692235
8751	0.114025477
8752	0.185430975
8753	0.16904771
8754	0.123206518
8755	0.173548057
8756	0.161524867
8757	0.12367186
8758	0.085729792
8759	0.109024721
0	0.093146319
1	0.083205479
2	0.098768273
3	0.120499074
4	0.096951435
5	0.116509713
6	0.118348259
7	0.135396139
8	0.095719615
9	0.066062415
10	0.085812173
11	0.087528817
12	0.060262896
13	0.098035749
14	0.114902725
15	0.182645603
16	0.158251888
17	0.219723783
18	0.165808685
19	0.159955173
20	0.10346177
21	0.122684957
22	0.090930378
23	0.112690681
24	0.104367962
25	0.102183749
26	0.071564694
27	0.122977187
28	0.093242059
29	0.109250713
30	0.113017979
31	0.1058742
32	0.101302049
33	0.056687111
34	0.069372688
35	0.083621281
36	0.073068706
37	0.09460914
38	0.098350801
39	0.141400498
40	0.181583555
41	0.204147073
42	0.187842293
43	0.122300883
44	0.144331707
45	0.114045516
46	0.092868004
47	0.072224299
48	0.094742731
49	0.077248991
50	0.088843575
51	0.087719185
52	0.094020226
53	0.112820932
54	0.114247572
55	0.116477985
56	0.081570659
57	0.045354142
58	0.06658175
59	0.050001438
60	0.051880061
61	0.06920737
62	0.079536736
63	0.125428025
64	0.118570911
65	0.142424695
66	0.149944198
67	0.137251384
68	0.093807594
69	0.121117489
70	0.103076582
71	0.078769701
72	0.10246095
73	0.11166871
74	0.104548866
75	0.080444042
76	0.125548814
77	0.102592872
78	0.12510351
79	0.083944126
80	0.074900016
81	0.056579125
82	0.05442497
83	0.072753654
84	0.056283554
85	0.075048636
86	0.069324818
87	0.149795578
88	0.17493796
89	0.153679736
90	0.161069545
91	0.144237637
92	0.145233446
93	0.112962316
94	0.122876994
95	0.104732554
96	0.079388116
97	0.101455678
98	0.070571668
99	0.078391194
100	0.129523145
101	0.104411379
102	0.127999652
103	0.118754042
104	0.090401024
105	0.066758201
106	0.047237774
107	0.05293209
108	0.048221895
109	0.07844463
110	0.073872478
111	0.129389554
112	0.183266801
113	0.158571393
114	0.163575489
115	0.148780287
116	0.090792891
117	0.110904458
118	0.111441605
119	0.076908334
120	0.061184674
121	0.081630775
122	0.092451645
123	0.067093849
124	0.107260207
125	0.104683571
126	0.103391634
127	0.07918773
128	0.06906042
129	0.055969616
130	0.053202056
131	0.047586224
132	0.044430694
133	0.049645752
134	0.06243041
135	0.099619915
136	0.144188653
137	0.112607186
138	0.092872457
139	0.083307342
140	0.086531895
141	0.074674024
142	0.086425022
143	0.060556796
144	0.08141035
145	0.068426976
146	0.071573043
147	0.093662314
148	0.088721117
149	0.091804842
150	0.10884326
151	0.067000335
152	0.0732613
153	0.040415728
154	0.058038606
155	0.038647874
156	0.04898893
157	0.05843103
158	0.07350566
159	0.105620377
160	0.101257518
161	0.144946225
162	0.102963587
163	0.083944126
164	0.117186017
165	0.107273566
166	0.085375776
167	0.094742731
168	0.06494526
169	0.060767202
170	0.076548751
171	0.088310325
172	0.062493866
173	0.074158029
174	0.064662493
175	0.075885249
176	0.052829671
177	0.038925075
178	0.032996975
179	0.045572897
180	0.038333935
181	0.037271887
182	0.052360989
183	0.068171483
184	0.113040244
185	0.106945155
186	0.100076351
187	0.088259115
188	0.063041589
189	0.058949251
190	0.068359623
191	0.071105475
192	0.0732613
193	0.066911274
194	0.078291
195	0.078128465
196	0.076130166
197	0.089896718
198	0.066243319
199	0.077093134
200	0.054560787
201	0.036056209
202	0.043383674
203	0.04360076
204	0.040703505
205	0.062273441
206	0.078357796
207	0.097460194
208	0.119595665
209	0.104817162
210	0.116050494
211	0.088353742
212	0.059384535
213	0.050893158
214	0.06568669
215	0.041827339
216	0.048699483
217	0.037957654
218	0.04972368
219	0.066121418
220	0.067921
221	0.092113215
222	0.093258201
223	0.067000335
224	0.051053467
225	0.03692455
226	0.0524879
227	0.038589428
228	0.040027201
229	0.037926482
230	0.07103033
231	0.079282913
232	0.128311921
233	0.102477649
234	0.1006892
235	0.088721117
236	0.066661905
237	0.061803646
238	0.075167198
239	0.073964879
240	0.060433225
241	0.070803225
242	0.052194
243	0.088310325
244	0.080766887
245	0.106138042
246	0.111996007
247	0.106311711
248	0.065381658
249	0.061559842
250	0.042397328
251	0.062754368
252	0.04611561
253	0.070107439
254	0.083605695
255	0.098135942
256	0.141507927
257	0.146196971
258	0.114403985
259	0.09372076
260	0.104101893
261	0.074027778
262	0.057408502
263	0.062861241
264	0.074620031
265	0.066906821
266	0.070213198
267	0.06144295
268	0.075079807
269	0.079603532
270	0.099044361
271	0.078100633
272	0.061051083
273	0.050881469
274	0.049434233
275	0.053936806
276	0.048615988
277	0.063255334
278	0.053053436
279	0.106410234
280	0.145180566
281	0.126850212
282	0.143349813
283	0.092200049
284	0.127138546
285	0.093680683
286	0.082353836
287	0.068883968
288	0.066123088
289	0.097073894
290	0.085732019
291	0.077362543
292	0.099531968
293	0.144859391
294	0.111239548
295	0.126744453
296	0.074809285
297	0.056397663
298	0.061152946
299	0.068593408
300	0.085878969
301	0.09460914
302	0.091261016
303	0.117154846
304	0.168294591
305	0.166660328
306	0.131022704
307	0.092200049
308	0.099914929
309	0.088682153
310	0.081974772
311	0.066373014
312	0.08288653
313	0.054015291
314	0.080644985
315	0.066577297
316	0.097337736
317	0.107268
318	0.089403544
319	0.101907661
320	0.07715492
321	0.062361945
322	0.05442163
323	0.067536926
324	0.052897023
325	0.071907578
326	0.100326834
327	0.107161683
328	0.18002054
329	0.111864643
330	0.119650771
331	0.108724698
332	0.124007507
333	0.114387286
334	0.126143293
335	0.096513925
336	0.111040832
337	0.107714416
338	0.077028566
339	0.100555052
340	0.100724268
341	0.113483877
342	0.141029226
343	0.121272789
344	0.076758044
345	0.063116734
346	0.08110977
347	0.074258779
348	0.083167072
349	0.075979876
350	0.095300473
351	0.150783038
352	0.193790432
353	0.202069733
354	0.194922615
355	0.163451361
356	0.155528302
357	0.157831077
358	0.096078641
359	0.100323495
360	0.080444042
361	0.119697528
362	0.093921146
363	0.100323495
364	0.143042554
365	0.130128758
366	0.115978689
367	0.097499158
368	0.095719615
369	0.057849352
370	0.056353133
371	0.058063098
372	0.082034888
373	0.074263232
374	0.094923079
375	0.121189294
376	0.194207903
377	0.143712735
378	0.195937907
379	0.115061921
380	0.133963376
381	0.117186574
382	0.104401916
383	0.099425095
384	0.078952276
385	0.09342686
386	0.076041662
387	0.099274805
388	0.089002771
389	0.108644543
390	0.110648408
391	0.139716138
392	0.075976536
393	0.078740757
394	0.076701824
395	0.071855254
396	0.066778797
397	0.065357166
398	0.081935808
399	0.176593931
400	0.186092251
401	0.168391444
402	0.16292479
403	0.144017768
404	0.089923436
405	0.080828116
406	0.055230969
407	0.052907042
408	0.062146529
409	0.04270236
410	0.047546704
411	0.051169803
412	0.063023777
413	0.103713366
414	0.099772988
415	0.087986367
416	0.0627822
417	0.047426472
418	0.051927932
419	0.063188539
420	0.041600235
421	0.045109225
422	0.06243041
423	0.119543898
424	0.133277609
425	0.084171231
426	0.097653345
427	0.071573043
428	0.076467483
429	0.052261909
430	0.058339186
431	0.052588094
432	0.035498466
433	0.039486714
434	0.035809065
435	0.040901108
436	0.06618877
437	0.074326688
438	0.070380744
439	0.087428624
440	0.040878843
441	0.040232597
442	0.045164888
443	0.056235128
444	0.059240925
445	0.047807206
446	0.063342168
447	0.101061585
448	0.126571898
449	0.122397179
450	0.081727629
451	0.070001679
452	0.043098124
453	0.038635628
454	0.023535393
455	0.019109078
456	0.007850697
457	0.007307427
458	0.012343808
459	0.019437489
460	0.042054444
461	0.053661275
462	0.043083095
463	0.066368004
464	0.046783565
465	0.036388516
466	0.029431765
467	0.029787451
468	0.035446143
469	0.03237355
470	0.057279921
471	0.081612963
472	0.108473658
473	0.06820655
474	0.05442497
475	0.043821742
476	0.015385229
477	0.007269576
478	0.007047481
479	0.004880524
480	0.004390691
481	0.004881637
482	0.005079797
483	0.007469963
484	0.017228228
485	0.029284259
486	0.029516929
487	0.042199168
488	0.023574357
489	0.024867963
490	0.030884011
491	0.029473512
492	0.037572466
493	0.032011741
494	0.040918921
495	0.061132907
496	0.096693159
497	0.076400688
498	0.049834449
499	0.034466476
500	0.012031539
501	0.005245673
502	0.007688162
503	0.004880524
504	0.004939527
505	0.00390531
506	0.005079797
507	0.008216959
508	0.018870841
509	0.032723113
510	0.040938959
511	0.041537892
512	0.022879684
513	0.019780373
514	0.020751134
515	0.029634935
516	0.032782116
517	0.040718534
518	0.046650531
519	0.078050537
520	0.065183498
521	0.076701824
522	0.036920097
523	0.031607629
524	0.009545633
525	0.005245673
526	0.007047481
527	0.00549059
528	0.005488363
529	0.004881637
530	0.005079797
531	0.00597597
532	0.006830953
533	0.023037766
534	0.033831919
535	0.038874422
536	0.031937153
537	0.022104856
538	0.02985202
539	0.029787451
540	0.035824651
541	0.032698622
542	0.057843229
543	0.058949251
544	0.116170726
545	0.075220077
546	0.062009598
547	0.038220383
548	0.02322702
549	0.018209565
550	0.006759704
551	0.008883801
552	0.004939527
553	0.00390531
554	0.005644219
555	0.009738783
556	0.026434317
557	0.032646298
558	0.04567476
559	0.04894106
560	0.023790886
561	0.020805684
562	0.022156066
563	0.020866913
564	0.02357213
565	0.019962947
566	0.025386741
567	0.037049235
568	0.076126826
569	0.051850003
570	0.036920097
571	0.029518043
572	0.022625861
573	0.018756175
574	0.016029806
575	0.016685515
576	0.012279239
577	0.016740064
578	0.013951353
579	0.031520794
580	0.041464417
581	0.04329851
582	0.046765753
583	0.071451142
584	0.049896235
585	0.034900646
586	0.030714239
587	0.041019114
588	0.04389132
589	0.036420244
590	0.042473029
591	0.098797218
592	0.104924591
593	0.083577864
594	0.060491671
595	0.036314484
596	0.025454093
597	0.013813308
598	0.008215846
599	0.006710721
600	0.0060372
601	0.004393474
602	0.006208641
603	0.013868415
604	0.024387035
605	0.050470676
606	0.038870525
607	0.050189579
608	0.041586876
609	0.025302134
610	0.028149292
611	0.035610905
612	0.029531958
613	0.035974941
614	0.042747447
615	0.073132162
616	0.087791546
617	0.061198033
618	0.056388757
619	0.01789674
620	0.012223576
621	0.006557091
622	0.005766121
623	0.00549059
624	0.0060372
625	0.005369801
626	0.006208641
627	0.008216959
628	0.010246429
629	0.019003318
630	0.024497805
631	0.031514115
632	0.021847137
633	0.025749664
634	0.017573895
635	0.021140774
636	0.026284028
637	0.032389136
638	0.041060304
639	0.047424802
640	0.086947697
641	0.046088892
642	0.05234095
643	0.02373244
644	0.007169383
645	0.006557091
646	0.007688162
647	0.00549059
648	0.004939527
649	0.004393474
650	0.006208641
651	0.01004159
652	0.016632078
653	0.025039405
654	0.03662564
655	0.047526108
656	0.032930179
657	0.024867963
658	0.026866818
659	0.035802386
660	0.026486084
661	0.032301188
662	0.039085384
663	0.053761468
664	0.068069063
665	0.094061417
666	0.092792302
667	0.058095382
668	0.04769755
669	0.03381188
670	0.06767497
671	0.073096537
672	0.07547891
673	0.065570355
674	0.060157693
675	0.051686354
676	0.081022936
677	0.066894019
678	0.069193454
679	0.083801629
680	0.037418837
681	0.031113342
682	0.045220551
683	0.042382855
684	0.038830448
685	0.04414069
686	0.056653713
687	0.072780372
688	0.089710804
689	0.080016551
690	0.088763977
691	0.056569105
692	0.054752268
693	0.03726632
694	0.027265365
695	0.021708536
696	0.014750672
697	0.011388632
698	0.010304875
699	0.022062552
700	0.02061309
701	0.026355833
702	0.036991345
703	0.027447939
704	0.024181639
705	0.018912031
706	0.03795988
707	0.043196647
708	0.041060304
709	0.033678289
710	0.047326279
711	0.091883884
712	0.103121113
713	0.099152347
714	0.092495063
715	0.087463135
716	0.064853973
717	0.075829586
718	0.065811932
719	0.062861241
720	0.064134808
721	0.072266047
722	0.059036086
723	0.066831676
724	0.070168668
725	0.05946135
726	0.069193454
727	0.066117521
728	0.048718965
729	0.054084313
730	0.051632918
731	0.05145257
732	0.034978575
733	0.041930872
734	0.058685409
735	0.085214353
736	0.125336181
737	0.108676271
738	0.102609014
739	0.08229372
740	0.073637024
741	0.081055221
742	0.077943664
743	0.048809139
744	0.052406633
745	0.039903629
746	0.056061459
747	0.045006805
748	0.081817803
749	0.08250023
750	0.084569777
751	0.065571468
752	0.05976193
753	0.041073663
754	0.043019639
755	0.043178835
756	0.040338913
757	0.049448705
758	0.045728196
759	0.067592588
760	0.126328094
761	0.089706351
762	0.131219751
763	0.124961013
764	0.075710468
765	0.065802469
766	0.06213484
767	0.073964879
768	0.070307825
769	0.059853217
770	0.063121743
771	0.096018525
772	0.070976894
773	0.082624358
774	0.084593155
775	0.071840782
776	0.067633779
777	0.049428667
778	0.049681376
779	0.053623424
780	0.045226117
781	0.048220782
782	0.07103033
783	0.085214353
784	0.109433287
785	0.104345697
786	0.071974373
787	0.08971971
788	0.061457422
789	0.0574881
790	0.048983363
791	0.031416148
792	0.045848428
793	0.031634347
794	0.039721611
795	0.041413207
796	0.050627646
797	0.062899092
798	0.07489111
799	0.066663574
800	0.075338639
801	0.061491933
802	0.057611115
803	0.037490085
804	0.039796756
805	0.051484298
806	0.054678793
807	0.087714175
808	0.154050451
809	0.127712988
810	0.125358446
811	0.104134178
812	0.109945386
813	0.084980013
814	0.069489024
815	0.066373014
816	0.086167859
817	0.060823978
818	0.077043038
819	0.10355083
820	0.077340278
821	0.085650194
822	0.111996007
823	0.094788931
824	0.05338797
825	0.047975865
826	0.05590115
827	0.056235128
828	0.043078085
829	0.056637014
830	0.065298163
831	0.077968155
832	0.1583788
833	0.138580058
834	0.125844384
835	0.095406233
836	0.058820113
837	0.065114476
838	0.053596706
839	0.075225087
840	0.045875146
841	0.077369223
842	0.078284321
843	0.090839647
844	0.075079807
845	0.100250576
846	0.104895646
847	0.095417365
848	0.061051083
849	0.06628785
850	0.054769523
851	0.052344847
852	0.040095109
853	0.043804486
854	0.068855023
855	0.108785927
856	0.113914708
857	0.108709669
858	0.10513611
859	0.12115367
860	0.072279406
861	0.077124306
862	0.048150646
863	0.069761216
864	0.04538086
865	0.059002688
866	0.05871825
867	0.089085152
868	0.076272107
869	0.083230527
870	0.092673184
871	0.0981198
872	0.075338639
873	0.061057763
874	0.045452665
875	0.039226768
876	0.061044403
877	0.060678141
878	0.085678582
879	0.105381027
880	0.164871322
881	0.104249956
882	0.120304254
883	0.083307342
884	0.077028566
885	0.09440931
886	0.080436806
887	0.07444358
888	0.046369433
889	0.071531296
890	0.056664845
891	0.094475549
892	0.082829754
893	0.08151277
894	0.098595718
895	0.0981198
896	0.068111367
897	0.046444578
898	0.039547386
899	0.049395269
900	0.05595737
901	0.051113583
902	0.059968996
903	0.106104645
904	0.117972534
905	0.136636866
906	0.099235841
907	0.092719384
908	0.08823017
909	0.05209158
910	0.066207139
911	0.051148651
912	0.065117259
913	0.051579482
914	0.063191879
915	0.067966087
916	0.072094048
917	0.077785024
918	0.08675065
919	0.079514471
920	0.044343303
921	0.035762308
922	0.033851957
923	0.034012266
924	0.034377415
925	0.046177953
926	0.06455395
927	0.075395416
928	0.119384703
929	0.09001862
930	0.10796156
931	0.06044547
932	0.052786254
933	0.050246912
934	0.042527022
935	0.051813266
936	0.049555578
937	0.03558864
938	0.047183225
939	0.042441858
940	0.065526381
941	0.062150982
942	0.075114875
943	0.088800715
944	0.070669634
945	0.040121828
946	0.054769523
947	0.04038901
948	0.047817225
949	0.052952129
950	0.060779448
951	0.121466495
952	0.12040723
953	0.104817162
954	0.078716265
955	0.0839881
956	0.068435882
957	0.055130776
958	0.032355738
959	0.038188655
960	0.039182238
961	0.040885523
962	0.041035813
963	0.052001963
964	0.045532263
965	0.054082086
966	0.089098512
967	0.088884766
968	0.051532725
969	0.033437825
970	0.041958704
971	0.04360076
972	0.05140804
973	0.052712779
974	0.074626154
975	0.089006668
976	0.13128766
977	0.101751805
978	0.076417387
979	0.06228513
980	0.05931273
981	0.039409342
982	0.031380524
983	0.019760334
984	0.01536853
985	0.012053247
986	0.015710301
987	0.016546914
988	0.025386741
989	0.040099563
990	0.065412829
991	0.067824146
992	0.051973575
993	0.037806251
994	0.030717022
995	0.047538354
996	0.033473449
997	0.051695817
998	0.06623163
999	0.068745924
1000	0.096866828
1001	0.081846747
1002	0.04760181
1003	0.024883549
1004	0.01764737
1005	0.005245673
1006	0.007688162
1007	0.004880524
1008	0.006586036
1009	0.004393474
1010	0.005644219
1011	0.008963956
1012	0.00939256
1013	0.020545181
1014	0.033180106
1015	0.031806345
1016	0.032763191
1017	0.030111409
1018	0.028140942
1019	0.024246765
1020	0.026145427
1021	0.026495547
1022	0.051506007
1023	0.064413123
1024	0.055079566
1025	0.050686649
1026	0.028449315
1027	0.012386668
1028	0.00860326
1029	0.005901382
1030	0.006406801
1031	0.007320786
1032	0.006586036
1033	0.004881637
1034	0.005079797
1035	0.008963956
1036	0.008538691
1037	0.015777096
1038	0.025936691
1039	0.01858696
1040	0.014447866
1041	0.017032851
1042	0.013832234
1043	0.022329734
1044	0.018696059
1045	0.024953684
1046	0.027827003
1047	0.047516646
1048	0.055079566
1049	0.064327402
1050	0.03287229
1051	0.024753297
1052	0.015950764
1053	0.009412599
1054	0.005125441
1055	0.007320786
1056	0.0060372
1057	0.00390531
1058	0.005644219
1059	0.013868415
1060	0.022737187
1061	0.025039405
1062	0.034115799
1063	0.028272307
1064	0.027179644
1065	0.019643442
1066	0.021871072
1067	0.020778965
1068	0.024503928
1069	0.022458316
1070	0.025791967
1071	0.038781465
1072	0.053636783
1073	0.064535581
1074	0.049876197
1075	0.041201132
1076	0.033938791
1077	0.017816585
1078	0.021080658
1079	0.023093429
1080	0.03251883
1081	0.021419089
1082	0.033522989
1083	0.030115862
1084	0.05159952
1085	0.039560746
1086	0.056486724
1087	0.060149344
1088	0.044608258
1089	0.030823895
1090	0.049922953
1091	0.049552795
1092	0.060142664
1093	0.062025184
1094	0.058748865
1095	0.087764828
1096	0.178938453
1097	0.148486387
1098	0.171664424
1099	0.126365945
1100	0.108965718
1101	0.10899021
1102	0.090172249
1103	0.072445281
1104	0.075299675
1105	0.052069315
1106	0.055177532
1107	0.092164425
1108	0.097593229
1109	0.112820932
1110	0.117143714
1111	0.082007056
1112	0.067410014
1113	0.076313854
1114	0.074276591
1115	0.056844637
1116	0.052434464
1117	0.065075512
1118	0.072985212
1119	0.154117247
1120	0.170970307
1121	0.146196971
1122	0.085458157
1123	0.100193243
1124	0.080989538
1125	0.058271834
1126	0.040444673
1127	0.028905751
1128	0.024007414
1129	0.022758895
1130	0.023164678
1131	0.018818518
1132	0.034382981
1133	0.050797974
1134	0.054389902
1135	0.055226516
1136	0.046773546
1137	0.04478304
1138	0.033566963
1139	0.040868824
1140	0.058786716
1141	0.050382172
1142	0.0785387
1143	0.101779636
1144	0.10197891
1145	0.126205636
1146	0.123130817
1147	0.096196646
1148	0.078124012
1149	0.084953851
1150	0.096907462
1151	0.093999074
1152	0.065134514
1153	0.088984403
1154	0.077158817
1155	0.1014323
1156	0.077870189
1157	0.112820932
1158	0.090514576
1159	0.084633233
1160	0.057676241
1161	0.043029658
1162	0.063595991
1163	0.062754368
1164	0.059686228
1165	0.053317834
1166	0.067004232
1167	0.084883716
1168	0.132884072
1169	0.091785917
1170	0.089312257
1171	0.070861671
1172	0.062099772
1173	0.062986482
1174	0.043166589
1175	0.037101558
1176	0.030565619
1177	0.048914341
1178	0.05264487
1179	0.061884357
1180	0.056589144
1181	0.054082086
1182	0.071540202
1183	0.066164278
1184	0.043311313
1185	0.0299511
1186	0.034877268
1187	0.045409804
1188	0.04671677
1189	0.074601663
1190	0.093643945
1191	0.123387979
1192	0.145565754
1193	0.137530256
1194	0.126473931
1195	0.103630985
1196	0.093807594
1197	0.087523808
1198	0.099907693
1199	0.113472188
1200	0.093637822
1201	0.09233364
1202	0.094990988
1203	0.104254966
1204	0.100724268
1205	0.126132161
1206	0.123658501
1207	0.105536883
1208	0.080485789
1209	0.047678625
1210	0.059047218
1211	0.071010291
1212	0.048524701
1213	0.081383632
1214	0.067699461
1215	0.107161683
1216	0.183266801
1217	0.128182226
1218	0.137894291
1219	0.13449273
1220	0.102931859
1221	0.1077634
1222	0.093913354
1223	0.090423289
1224	0.066608468
1225	0.070558309
1226	0.087976347
1227	0.088721117
1228	0.101696142
1229	0.100985327
1230	0.074138547
1231	0.077008527
1232	0.060622479
1233	0.0444858
1234	0.048505776
1235	0.051886741
1236	0.047685304
1237	0.040828747
1238	0.067369937
1239	0.080171294
1240	0.125909509
1241	0.095690114
1242	0.118074398
1243	0.083721474
1244	0.085587295
1245	0.05951924
1246	0.066995882
1247	0.063338829
1248	0.046369433
1249	0.045741555
1250	0.060277368
1251	0.063962253
1252	0.060767202
1253	0.078801986
1254	0.056767265
1255	0.065598743
1256	0.037766173
1257	0.045367501
1258	0.04067456
1259	0.035997206
1260	0.035824651
1261	0.034215993
1262	0.038812636
1263	0.085832212
1264	0.073118802
1265	0.082709522
1266	0.084703368
1267	0.06652553
1268	0.048530267
1269	0.029813056
1270	0.031812468
1271	0.030899596
1272	0.031845309
1273	0.029451247
1274	0.023886069
1275	0.033304234
1276	0.050942698
1277	0.057359519
1278	0.065412829
1279	0.051070723
1280	0.040551545
1281	0.028796095
1282	0.027357208
1283	0.026842883
1284	0.029897664
1285	0.023560441
1286	0.039910309
1287	0.041083683
1288	0.092603049
1289	0.104345697
1290	0.133236975
1291	0.100153166
1292	0.128948704
1293	0.114045516
1294	0.119610694
1295	0.089202045
1296	0.119183203
1297	0.115741565
1298	0.118209102
1299	0.119084679
1300	0.130324691
1301	0.12021742
1302	0.103204607
1303	0.104108016
1304	0.077415979
1305	0.058363678
1306	0.051215446
1307	0.046088892
1308	0.041903041
1309	0.045109225
1310	0.063803057
1311	0.081423709
1312	0.145180566
1313	0.127712988
1314	0.105237973
1315	0.088721117
1316	0.108135228
1317	0.097848721
1318	0.073803456
1319	0.068543311
1320	0.064752667
1321	0.061313255
1322	0.062074724
1323	0.058361451
1324	0.077464406
1325	0.115008484
1326	0.115943621
1327	0.107039782
1328	0.064947487
1329	0.062759934
1330	0.068719206
1331	0.063500808
1332	0.060655876
1333	0.067407788
1334	0.069324818
1335	0.132561227
1336	0.183266801
1337	0.104940177
1338	0.08882465
1339	0.102326246
1340	0.073525142
1341	0.057320555
1342	0.046815293
1343	0.03944107
1344	0.035009746
1345	0.042582128
1346	0.047241114
1347	0.042953957
1348	0.058902495
1349	0.05842268
1350	0.072991334
1351	0.07726235
1352	0.0370715
1353	0.034676882
1354	0.04067456
1355	0.029955553
1356	0.031367165
1357	0.038624495
1358	0.044508065
1359	0.064137035
1360	0.117252813
1361	0.087034531
1362	0.069740064
1363	0.050141709
1364	0.04260996
1365	0.033920979
1366	0.033010334
1367	0.023011048
1368	0.01660703
1369	0.016740064
1370	0.021234288
1371	0.022877457
1372	0.036490379
1373	0.040878843
1374	0.052781801
1375	0.042598827
1376	0.033792954
