Hour	Mass flow rate [kg/h]	Temperature [C]
3916	0.00939256	80
3917	0.011132583	80
3918	0.012919362	80
3919	0.010019324	80
3920	0.006100655	80
3921	0.005222851	80
3922	0.006992375	80
3923	0.006651718	80
3924	0.006507551	80
3925	0.008215846	80
3926	0.013425895	80
3927	0.020378192	80
3928	0.014888716	80
3929	0.011744875	80
3930	0.011896278	80
3931	0.00889048	80
3932	0.007169383	80
3933	0.005245673	80
3934	0.007688162	80
3935	0.00549059	80
3936	0.006586036	80
3937	0.005857965	80
3938	0.006208641	80
3939	0.006722967	80
3940	0.007684822	80
3941	0.013359099	80
3942	0.011744875	80
3943	0.013359099	80
3944	0.006100655	80
3945	0.003296358	80
3946	0.002194232	80
3947	0.001462821	80
3948	0.000547723	80
3949	0.000456436	80
3950	0.001097116	80
3951	0.004575491	80
3952	0.013359099	80
3953	0.011744875	80
3954	0.007930852	80
3955	0.009698706	80
3956	0.007169383	80
3957	0.005245673	80
3958	0.007688162	80
3959	0.007320786	80
3960	0.005488363	80
3961	0.005857965	80
3962	0.006208641	80
3963	0.007469963	80
3964	0.00939256	80
3965	0.008906066	80
3966	0.0093959	80
3967	0.010019324	80
3968	0.00549059	80
3969	0.004395144	80
3970	0.001950428	80
3971	0.001219018	80
3972	0.000365149	80
3973	0.000502079	80
3974	0.003907536	80
3975	0.008132352	80
3976	0.008906066	80
3977	0.011744875	80
3978	0.007930852	80
3979	0.008082255	80
3980	0.007886322	80
3981	0.005245673	80
3982	0.007047481	80
3983	0.006100655	80
3984	0.006586036	80
3985	0.00390531	80
3986	0.006773063	80
3987	0.00597597	80
3988	0.007684822	80
3989	0.008906066	80
3990	0.012919362	80
3991	0.010565378	80
3992	0.008137361	80
3993	0.004829314	80
3994	0.004208116	80
3995	0.003640355	80
3996	0.004161359	80
3997	0.004087884	80
3998	0.007325239	80
3999	0.009741566	80
4000	0.010019324	80
4001	0.0093959	80
4002	0.009913565	80
4003	0.008082255	80
4004	0.005735507	80
4005	0.006557091	80
4006	0.007688162	80
4007	0.00549059	80
4008	0.004390691	80
4009	0.005857965	80
4010	0.006208641	80
4011	0.006722967	80
4012	0.007684822	80
4013	0.013359099	80
4014	0.01409385	80
4015	0.010019324	80
4016	0.006100655	80
4017	0.00366262	80
4018	0.003375399	80
4019	0.004842673	80
4020	0.004137981	80
4021	0.007690388	80
4022	0.014280877	80
4023	0.013899029	80
4024	0.020181146	80
4025	0.01409385	80
4026	0.007930852	80
4027	0.009698706	80
4028	0.005735507	80
4029	0.006557091	80
4030	0.007047481	80
4031	0.007320786	80
4032	0.004939527	80
4033	0.004881637	80
4034	0.004515376	80
4035	0.006722967	80
4036	0.010246429	80
4037	0.011132583	80
4038	0.01409385	80
4039	0.012947194	80
4040	0.011996471	80
4041	0.006995715	80
4042	0.007080323	80
4043	0.009247836	80
4044	0.011744875	80
4045	0.018181734	80
4046	0.018946542	80
4047	0.037425516	80
4048	0.034067929	80
4049	0.01409385	80
4050	0.011896278	80
4051	0.009698706	80
4052	0.00860326	80
4053	0.005245673	80
4054	0.005766121	80
4055	0.007320786	80
4056	0.004390691	80
4057	0.005369801	80
4058	0.006208641	80
4059	0.00597597	80
4060	0.007684822	80
4061	0.010019324	80
4062	0.01409385	80
4063	0.012245841	80
4064	0.004880524	80
4065	0.00366262	80
4066	0.002438036	80
4067	0.003640355	80
4068	0.000502079	80
4069	0.000547723	80
4070	0.00469628	80
4071	0.00667287	80
4072	0.017205406	80
4073	0.018663775	80
4074	0.019244339	80
4075	0.015876733	80
4076	0.01478407	80
4077	0.00810452	80
4078	0.007688162	80
4079	0.006710721	80
4080	0.0060372	80
4081	0.005369801	80
4082	0.006773063	80
4083	0.007469963	80
4084	0.00939256	80
4085	0.012245841	80
4086	0.009921358	80
4087	0.008906066	80
4088	0.009128718	80
4089	0.006568224	80
4090	0.006773063	80
4091	0.004163586	80
4092	0.003077046	80
4093	0.004996303	80
4094	0.006953411	80
4095	0.010531423	80
4096	0.011791631	80
4097	0.020394891	80
4098	0.021812069	80
4099	0.036370147	80
4100	0.030277842	80
4101	0.022924214	80
4102	0.017408576	80
4103	0.019109078	80
4104	0.016050958	80
4105	0.009743236	80
4106	0.022416568	80
4107	0.02159721	80
4108	0.025428489	80
4109	0.019125777	80
4110	0.035408292	80
4111	0.039502856	80
4112	0.020679885	80
4113	0.019643442	80
4114	0.02343186	80
4115	0.016623172	80
4116	0.019713021	80
4117	0.027449052	80
4118	0.040518148	80
4119	0.053514325	80
4120	0.061152946	80
4121	0.048858679	80
4122	0.056324745	80
4123	0.045566774	80
4124	0.043552333	80
4125	0.029041012	80
4126	0.028434842	80
4127	0.032469847	80
4128	0.024007414	80
4129	0.019476453	80
4130	0.024886888	80
4131	0.034738111	80
4132	0.038638968	80
4133	0.072252688	80
4134	0.057941753	80
4135	0.070001679	80
4136	0.047818895	80
4137	0.029121166	80
4138	0.036677407	80
4139	0.026200533	80
4140	0.029428982	80
4141	0.035084334	80
4142	0.038168616	80
4143	0.069170632	80
4144	0.091276045	80
4145	0.074797596	80
4146	0.057945092	80
4147	0.054471727	80
4148	0.036650688	80
4149	0.026551209	80
4150	0.019286086	80
4151	0.02387939	80
4152	0.017163103	80
4153	0.015095782	80
4154	0.023279343	80
4155	0.028015144	80
4156	0.04438505	80
4157	0.06105164	80
4158	0.066476547	80
4159	0.048604856	80
4160	0.047642444	80
4161	0.039584681	80
4162	0.037539625	80
4163	0.027635523	80
4164	0.041886899	80
4165	0.045407578	80
4166	0.04369316	80
4167	0.084226893	80
4168	0.087791546	80
4169	0.065398356	80
4170	0.040017181	80
4171	0.023614434	80
4172	0.015950764	80
4173	0.013616262	80
4174	0.009480507	80
4175	0.006439086	80
4176	0.004939527	80
4177	0.005369801	80
4178	0.006262078	80
4179	0.014196269	80
4180	0.033720593	80
4181	0.050470676	80
4182	0.036764241	80
4183	0.053520447	80
4184	0.032748162	80
4185	0.028139272	80
4186	0.032345719	80
4187	0.039282431	80
4188	0.033191795	80
4189	0.041819547	80
4190	0.058826793	80
4191	0.063722903	80
4192	0.082381111	80
4193	0.06366724	80
4194	0.036920097	80
4195	0.028973659	80
4196	0.013577298	80
4197	0.005245673	80
4198	0.005766121	80
4199	0.007320786	80
4200	0.0060372	80
4201	0.005369801	80
4202	0.004515376	80
4203	0.008963956	80
4204	0.026945303	80
4205	0.027729037	80
4206	0.044042167	80
4207	0.04419524	80
4208	0.033798521	80
4209	0.021525962	80
4210	0.028924676	80
4211	0.023921137	80
4212	0.027547576	80
4213	0.026866818	80
4214	0.031082171	80
4215	0.052701646	80
4216	0.061152946	80
4217	0.059788648	80
4218	0.032662997	80
4219	0.01675231	80
4220	0.006452445	80
4221	0.006557091	80
4222	0.005125441	80
4223	0.004880524	80
4224	0.004939527	80
4225	0.00390531	80
4226	0.005079797	80
4227	0.007469963	80
4228	0.006830953	80
4229	0.015944085	80
4230	0.015304518	80
4231	0.01764403	80
4232	0.014799099	80
4233	0.012019293	80
4234	0.013178751	80
4235	0.010637183	80
4236	0.010241976	80
4237	0.014338766	80
4238	0.021563812	80
4239	0.040878843	80
4240	0.044921641	80
4241	0.044059979	80
4242	0.036920097	80
4243	0.049709208	80
4244	0.043552333	80
4245	0.030323485	80
4246	0.037098218	80
4247	0.027147359	80
4248	0.023160225	80
4249	0.031459565	80
4250	0.031098869	80
4251	0.031144513	80
4252	0.04729956	80
4253	0.044505839	80
4254	0.039925894	80
4255	0.054181723	80
4256	0.041586876	80
4257	0.024867963	80
4258	0.021036128	80
4259	0.020390438	80
4260	0.032155352	80
4261	0.02985202	80
4262	0.04418522	80
4263	0.052796273	80
4264	0.06614424	80
4265	0.051073506	80
4266	0.054364854	80
4267	0.038245988	80
4268	0.034316186	80
4269	0.032980276	80
4270	0.055066207	80
4271	0.044004872	80
4272	0.043762182	80
4273	0.054752268	80
4274	0.045999831	80
4275	0.065205763	80
4276	0.046062174	80
4277	0.060210573	80
4278	0.070943496	80
4279	0.044245336	80
4280	0.02980415	80
4281	0.033192352	80
4282	0.031661622	80
4283	0.028749895	80
4284	0.029801924	80
4285	0.035531307	80
4286	0.041396508	80
4287	0.073728868	80
4288	0.082381111	80
4289	0.063397831	80
4290	0.056468912	80
4291	0.068270563	80
4292	0.054672113	80
4293	0.057571038	80
4294	0.041915843	80
4295	0.048922134	80
4296	0.045615757	80
4297	0.054752268	80
4298	0.036799865	80
4299	0.059808687	80
4300	0.058228973	80
4301	0.06821824	80
4302	0.045714837	80
4303	0.048142853	80
4304	0.036386846	80
4305	0.035775667	80
4306	0.023596622	80
4307	0.036236556	80
4308	0.028855654	80
4309	0.034750357	80
4310	0.043940304	80
4311	0.070756468	80
4312	0.097775246	80
4313	0.078606052	80
4314	0.05457192	80
4315	0.032993635	80
4316	0.033030373	80
4317	0.025863216	80
4318	0.014953842	80
4319	0.01171927	80
4320	0.006367837	80
4321	0.006586036	80
4322	0.011232776	80
4323	0.023523147	80
4324	0.037507341	80
4325	0.052812972	80
4326	0.054510691	80
4327	0.04596365	80
4328	0.044706225	80
4329	0.030536674	80
4330	0.03440469	80
4331	0.030558939	80
4332	0.033191795	80
4333	0.033845278	80
4334	0.038402957	80
4335	0.074717998	80
4336	0.103185682	80
4337	0.065090541	80
4338	0.052907042	80
4339	0.057330574	80
4340	0.024433792	80
4341	0.017984687	80
4342	0.009317972	80
4343	0.006710721	80
4344	0.005488363	80
4345	0.00390531	80
4346	0.006002689	80
4347	0.018809612	80
4348	0.033058204	80
4349	0.041385376	80
4350	0.03899521	80
4351	0.041997668	80
4352	0.036396866	80
4353	0.028000115	80
4354	0.023665644	80
4355	0.02155268	80
4356	0.028677533	80
4357	0.02980749	80
4358	0.053944042	80
4359	0.064324062	80
4360	0.085659657	80
4361	0.050243572	80
4362	0.036920097	80
4363	0.030718692	80
4364	0.018668784	80
4365	0.008723492	80
4366	0.006406801	80
4367	0.00549059	80
4368	0.0060372	80
4369	0.00390531	80
4370	0.005644219	80
4371	0.006492522	80
4372	0.02061309	80
4373	0.025749664	80
4374	0.040144093	80
4375	0.031806345	80
4376	0.020109897	80
4377	0.026624685	80
4378	0.023088976	80
4379	0.019522097	80
4380	0.030712569	80
4381	0.028705364	80
4382	0.033117207	80
4383	0.057891656	80
4384	0.094528985	80
4385	0.066266698	80
4386	0.051204314	80
4387	0.04018417	80
4388	0.019005545	80
4389	0.011041295	80
4390	0.005125441	80
4391	0.006100655	80
4392	0.005488363	80
4393	0.004881637	80
4394	0.004515376	80
4395	0.00597597	80
4396	0.021129642	80
4397	0.036651802	80
4398	0.040938959	80
4399	0.040952318	80
4400	0.025137372	80
4401	0.017166442	80
4402	0.023438539	80
4403	0.024056954	80
4404	0.020729982	80
4405	0.020288019	80
4406	0.03930247	80
4407	0.053324514	80
4408	0.064823359	80
4409	0.057659542	80
4410	0.036981326	80
4411	0.01789674	80
4412	0.011201605	80
4413	0.005245673	80
4414	0.007688162	80
4415	0.006710721	80
4416	0.004390691	80
4417	0.004393474	80
4418	0.006773063	80
4419	0.008216959	80
4420	0.008538691	80
4421	0.011132583	80
4422	0.014882036	80
4423	0.012340468	80
4424	0.010433456	80
4425	0.007870179	80
4426	0.009765501	80
4427	0.009291253	80
4428	0.007230612	80
4429	0.010384473	80
4430	0.014444526	80
4431	0.018034784	80
4432	0.02787376	80
4433	0.023810924	80
4434	0.012651067	80
4435	0.008082255	80
4436	0.00860326	80
4437	0.005901382	80
4438	0.006406801	80
4439	0.006710721	80
4440	0.004390691	80
4441	0.004393474	80
4442	0.006773063	80
4443	0.008216959	80
4444	0.009863468	80
4445	0.019642329	80
4446	0.022413229	80
4447	0.032963577	80
4448	0.017784301	80
4449	0.018776214	80
4450	0.015613447	80
4451	0.012566459	80
4452	0.019056755	80
4453	0.015389682	80
4454	0.02595506	80
4455	0.030712569	80
4456	0.037044782	80
4457	0.036843282	80
4458	0.017263296	80
4459	0.00889048	80
4460	0.005735507	80
4461	0.0072128	80
4462	0.006406801	80
4463	0.007320786	80
4464	0.004939527	80
4465	0.005369801	80
4466	0.005644219	80
4467	0.008216959	80
4468	0.010246429	80
4469	0.010019324	80
4470	0.01882965	80
4471	0.025364476	80
4472	0.017687447	80
4473	0.016737838	80
4474	0.011920769	80
4475	0.013160383	80
4476	0.011804991	80
4477	0.013430348	80
4478	0.021051714	80
4479	0.033510744	80
4480	0.052320912	80
4481	0.043380891	80
4482	0.040210888	80
4483	0.025889934	80
4484	0.01369085	80
4485	0.005815661	80
4486	0.007688162	80
4487	0.006100655	80
4488	0.004390691	80
4489	0.005857965	80
4490	0.007314107	80
4491	0.014533587	80
4492	0.020208977	80
4493	0.032212684	80
4494	0.035353743	80
4495	0.026820618	80
4496	0.020289132	80
4497	0.020953747	80
4498	0.016391058	80
4499	0.017547177	80
4500	0.012939957	80
4501	0.019163628	80
4502	0.020780079	80
4503	0.030659132	80
4504	0.05664926	80
4505	0.037051461	80
4506	0.024785582	80
4507	0.01675231	80
4508	0.005735507	80
4509	0.005901382	80
4510	0.007047481	80
4511	0.006710721	80
4512	0.016050958	80
4513	0.033584775	80
4514	0.032157578	80
4515	0.026522265	80
4516	0.028566207	80
4517	0.043210006	80
4518	0.033453411	80
4519	0.040952318	80
4520	0.022109309	80
4521	0.017461456	80
4522	0.013731484	80
4523	0.011119223	80
4524	0.01437773	80
4525	0.018019755	80
4526	0.020780079	80
4527	0.033347651	80
4528	0.058813434	80
4529	0.057611115	80
4530	0.042291568	80
4531	0.032993635	80
4532	0.039369265	80
4533	0.027112292	80
4534	0.021696847	80
4535	0.031514115	80
4536	0.012897097	80
4537	0.012053247	80
4538	0.019437489	80
4539	0.023605528	80
4540	0.031733427	80
4541	0.033108301	80
4542	0.03543835	80
4543	0.040870494	80
4544	0.021065629	80
4545	0.01819064	80
4546	0.017958526	80
4547	0.017113006	80
4548	0.013999223	80
4549	0.015772643	80
4550	0.017118016	80
4551	0.025421252	80
4552	0.039092064	80
4553	0.039015249	80
4554	0.024091465	80
4555	0.023957318	80
4556	0.023077844	80
4557	0.021240968	80
4558	0.031759588	80
4559	0.021296074	80
4560	0.013773231	80
4561	0.015342925	80
4562	0.011226653	80
4563	0.01740134	80
4564	0.013724248	80
4565	0.021858826	80
4566	0.027393946	80
4567	0.026261762	80
4568	0.020040319	80
4569	0.012118373	80
4570	0.012051021	80
4571	0.01329286	80
4572	0.0093959	80
4573	0.014372721	80
4574	0.021051714	80
4575	0.026120379	80
4576	0.035485107	80
4577	0.034814926	80
4578	0.009913565	80
4579	0.008082255	80
4580	0.00860326	80
4581	0.006557091	80
4582	0.007688162	80
4583	0.004880524	80
4584	0.005488363	80
4585	0.004881637	80
4586	0.006773063	80
4587	0.007469963	80
4588	0.014220761	80
4589	0.015897328	80
4590	0.019397412	80
4591	0.026261762	80
4592	0.017784301	80
4593	0.017032851	80
4594	0.011350781	80
4595	0.014984456	80
4596	0.01497388	80
4597	0.02071384	80
4598	0.02892245	80
4599	0.040643946	80
4600	0.04329851	80
4601	0.036719154	80
4602	0.012760166	80
4603	0.009698706	80
4604	0.007886322	80
4605	0.0072128	80
4606	0.005125441	80
4607	0.006710721	80
4608	0.0060372	80
4609	0.004393474	80
4610	0.006208641	80
4611	0.00597597	80
4612	0.008538691	80
4613	0.012245841	80
4614	0.011744875	80
4615	0.012340468	80
4616	0.009128718	80
4617	0.006706268	80
4618	0.006510334	80
4619	0.00706251	80
4620	0.011381952	80
4621	0.013078558	80
4622	0.014372721	80
4623	0.024827886	80
4624	0.023333893	80
4625	0.011471013	80
4626	0.007930852	80
4627	0.006465804	80
4628	0.007886322	80
4629	0.0072128	80
4630	0.005125441	80
4631	0.006100655	80
4632	0.004390691	80
4633	0.00390531	80
4634	0.006773063	80
4635	0.006722967	80
4636	0.008538691	80
4637	0.011132583	80
4638	0.012919362	80
4639	0.008906066	80
4640	0.004880524	80
4641	0.004395144	80
4642	0.004635607	80
4643	0.004928951	80
4644	0.006710721	80
4645	0.009931377	80
4646	0.015503235	80
4647	0.023211991	80
4648	0.021169719	80
4649	0.011744875	80
4650	0.007930852	80
4651	0.009698706	80
4652	0.006452445	80
4653	0.006557091	80
4654	0.005125441	80
4655	0.006710721	80
4656	0.006586036	80
4657	0.004393474	80
4658	0.004515376	80
4659	0.007469963	80
4660	0.006830953	80
4661	0.013359099	80
4662	0.010570387	80
4663	0.013359099	80
4664	0.007188309	80
4665	0.005626964	80
4666	0.004515376	80
4667	0.007742711	80
4668	0.010433456	80
4669	0.011066344	80
4670	0.013995883	80
4671	0.02417663	80
4672	0.032774323	80
4673	0.026242837	80
4674	0.007930852	80
4675	0.00889048	80
4676	0.007169383	80
4677	0.005245673	80
4678	0.007688162	80
4679	0.00549059	80
4680	0.004939527	80
4681	0.004393474	80
4682	0.005644219	80
4683	0.00597597	80
4684	0.008538691	80
4685	0.008906066	80
4686	0.009921358	80
4687	0.01536853	80
4688	0.010164605	80
4689	0.008195807	80
4690	0.007650311	80
4691	0.007930852	80
4692	0.007587968	80
4693	0.011889598	80
4694	0.019163628	80
4695	0.018991629	80
4696	0.029496891	80
4697	0.031955522	80
4698	0.022009116	80
4699	0.009698706	80
4700	0.007169383	80
4701	0.005245673	80
4702	0.005766121	80
4703	0.006100655	80
4704	0.005488363	80
4705	0.00390531	80
4706	0.006773063	80
4707	0.00597597	80
4708	0.010246429	80
4709	0.011132583	80
4710	0.012934948	80
4711	0.018442236	80
4712	0.007302974	80
4713	0.008419016	80
4714	0.007776109	80
4715	0.00696844	80
4716	0.006385649	80
4717	0.010834229	80
4718	0.010375567	80
4719	0.01704788	80
4720	0.028685326	80
4721	0.022252919	80
4722	0.008922208	80
4723	0.006465804	80
4724	0.006452445	80
4725	0.0072128	80
4726	0.005766121	80
4727	0.006100655	80
4728	0.004939527	80
4729	0.004393474	80
4730	0.005644219	80
4731	0.007469963	80
4732	0.00939256	80
4733	0.013359099	80
4734	0.010570387	80
4735	0.011106421	80
4736	0.009128718	80
4737	0.008316039	80
4738	0.005655352	80
4739	0.008516982	80
4740	0.006843199	80
4741	0.005918081	80
4742	0.010882099	80
4743	0.014452875	80
4744	0.02742623	80
4745	0.022994349	80
4746	0.019985212	80
4747	0.006465804	80
4748	0.005735507	80
4749	0.0072128	80
4750	0.02402634	80
4751	0.024221717	80
4752	0.036216518	80
4753	0.035775667	80
4754	0.036939579	80
4755	0.045173794	80
4756	0.05159952	80
4757	0.057731347	80
4758	0.039395983	80
4759	0.036986892	80
4760	0.028855654	80
4761	0.028000115	80
4762	0.022062552	80
4763	0.025849857	80
4764	0.029885975	80
4765	0.033284195	80
4766	0.047845613	80
4767	0.050757897	80
4768	0.064399207	80
4769	0.052318685	80
4770	0.062815041	80
4771	0.046979499	80
4772	0.048413375	80
4773	0.028394765	80
4774	0.018738363	80
4775	0.018457822	80
4776	0.013831677	80
4777	0.010713997	80
4778	0.016197908	80
4779	0.029941081	80
4780	0.035718891	80
4781	0.040272674	80
4782	0.057517601	80
4783	0.039977104	80
4784	0.032414741	80
4785	0.020619769	80
4786	0.02727928	80
4787	0.019682963	80
4788	0.022654806	80
4789	0.023189726	80
4790	0.027827003	80
4791	0.044921641	80
4792	0.076126826	80
4793	0.057659542	80
4794	0.036920097	80
4795	0.03504537	80
4796	0.02986204	80
4797	0.016672156	80
4798	0.013731484	80
4799	0.014347672	80
4800	0.008755776	80
4801	0.009134284	80
4802	0.013460962	80
4803	0.028995925	80
4804	0.048420055	80
4805	0.056114896	80
4806	0.057517601	80
4807	0.052574735	80
4808	0.029033775	80
4809	0.024363657	80
4810	0.02045946	80
4811	0.02624395	80
4812	0.028087506	80
4813	0.027896025	80
4814	0.03658445	80
4815	0.059895521	80
4816	0.067045979	80
4817	0.064535581	80
4818	0.063739602	80
4819	0.048565892	80
4820	0.03959303	80
4821	0.025183572	80
4822	0.02076004	80
4823	0.013904596	80
4824	0.018442236	80
4825	0.01765071	80
4826	0.026010166	80
4827	0.025493614	80
4828	0.03504537	80
4829	0.034827171	80
4830	0.044764671	80
4831	0.037154994	80
4832	0.02149479	80
4833	0.022549046	80
4834	0.018186187	80
4835	0.020334219	80
4836	0.017821038	80
4837	0.019517644	80
4838	0.022131574	80
4839	0.034747017	80
4840	0.044980087	80
4841	0.054806261	80
4842	0.033549151	80
4843	0.037325323	80
4844	0.026016846	80
4845	0.027638863	80
4846	0.025018253	80
4847	0.018370431	80
4848	0.016738951	80
4849	0.028783849	80
4850	0.032843345	80
4851	0.051339018	80
4852	0.045649155	80
4853	0.059341118	80
4854	0.04413401	80
4855	0.070001679	80
4856	0.03781293	80
4857	0.042382855	80
4858	0.034877268	80
4859	0.040700722	80
4860	0.046852587	80
4861	0.056395437	80
4862	0.055562163	80
4863	0.107440555	80
4864	0.100113089	80
4865	0.081401444	80
4866	0.086594794	80
4867	0.072289425	80
4868	0.064815009	80
4869	0.066911274	80
4870	0.059465803	80
4871	0.050981662	80
4872	0.043829534	80
4873	0.043799476	80
4874	0.04127071	80
4875	0.061884357	80
4876	0.054204545	80
4877	0.072146371	80
4878	0.053084607	80
4879	0.068827749	80
4880	0.047642444	80
4881	0.042314946	80
4882	0.033058204	80
4883	0.035610905	80
4884	0.02564947	80
4885	0.034344017	80
4886	0.039085384	80
4887	0.068374652	80
4888	0.09993942	80
4889	0.072104068	80
4890	0.068076299	80
4891	0.084957191	80
4892	0.069226852	80
4893	0.051549424	80
4894	0.046573159	80
4895	0.036621744	80
4896	0.035504032	80
4897	0.035040917	80
4898	0.037792891	80
4899	0.062119811	80
4900	0.067503528	80
4901	0.055396844	80
4902	0.061746869	80
4903	0.059542618	80
4904	0.043745483	80
4905	0.043980937	80
4906	0.034236031	80
4907	0.043974815	80
4908	0.042971769	80
4909	0.052595886	80
4910	0.063772999	80
4911	0.076235926	80
4912	0.10335935	80
4913	0.09001862	80
4914	0.09683343	80
4915	0.074476978	80
4916	0.041740505	80
4917	0.04256042	80
4918	0.037000808	80
4919	0.034640144	80
4920	0.029126732	80
4921	0.02238985	80
4922	0.030837254	80
4923	0.052001963	80
4924	0.048243047	80
4925	0.066972504	80
4926	0.061746869	80
4927	0.061504736	80
4928	0.033138915	80
4929	0.029598197	80
4930	0.018186187	80
4931	0.022329734	80
4932	0.01300731	80
4933	0.011796085	80
4934	0.017494854	80
4935	0.020337002	80
4936	0.029109477	80
4937	0.037979919	80
4938	0.028074147	80
4939	0.009766058	80
4940	0.005735507	80
4941	0.005245673	80
4942	0.006406801	80
4943	0.006100655	80
4944	0.0060372	80
4945	0.004393474	80
4946	0.006208641	80
4947	0.008216959	80
4948	0.013425895	80
4949	0.019198139	80
4950	0.024246765	80
4951	0.028608511	80
4952	0.015619013	80
4953	0.014015365	80
4954	0.008785834	80
4955	0.010506931	80
4956	0.009196626	80
4957	0.009484404	80
4958	0.013666358	80
4959	0.016396624	80
4960	0.02189111	80
4961	0.026551209	80
4962	0.012440661	80
4963	0.006465804	80
4964	0.006452445	80
4965	0.005245673	80
4966	0.007688162	80
4967	0.00549059	80
4968	0.004390691	80
4969	0.005857965	80
4970	0.005079797	80
4971	0.008216959	80
4972	0.011188246	80
4973	0.016070996	80
4974	0.018265228	80
4975	0.014231894	80
4976	0.009378088	80
4977	0.01121719	80
4978	0.011902957	80
4979	0.009312962	80
4980	0.005964838	80
4981	0.005443276	80
4982	0.007965363	80
4983	0.017540497	80
4984	0.028116451	80
4985	0.023029417	80
4986	0.035929297	80
4987	0.027993992	80
4988	0.026847336	80
4989	0.040431313	80
4990	0.038728028	80
4991	0.035329251	80
4992	0.035237407	80
4993	0.037238489	80
4994	0.037318643	80
4995	0.028680316	80
4996	0.033720593	80
4997	0.047740411	80
4998	0.047931334	80
4999	0.052853049	80
5000	0.029637161	80
5001	0.033598134	80
5002	0.025268736	80
5003	0.031894849	80
5004	0.028677533	80
5005	0.026495547	80
5006	0.052113846	80
5007	0.069960489	80
5008	0.101021508	80
5009	0.079247289	80
5010	0.087735883	80
5011	0.060146004	80
5012	0.090942067	80
5013	0.081055221	80
5014	0.081930798	80
5015	0.065200753	80
5016	0.05624626	80
5017	0.055961266	80
5018	0.059643925	80
5019	0.079369748	80
5020	0.100901276	80
5021	0.106138042	80
5022	0.088069861	80
5023	0.094121533	80
5024	0.055336728	80
5025	0.056367605	80
5026	0.045773283	80
5027	0.04038901	80
5028	0.052378801	80
5029	0.046088892	80
5030	0.087508779	80
5031	0.081423709	80
5032	0.1187841	80
5033	0.150142915	80
5034	0.127699628	80
5035	0.105816311	80
5036	0.073637024	80
5037	0.060531748	80
5038	0.066207139	80
5039	0.065078851	80
5040	0.04938525	80
5041	0.042824819	80
5042	0.054249632	80
5043	0.075517874	80
5044	0.073291358	80
5045	0.078997363	80
5046	0.110419634	80
5047	0.109217315	80
5048	0.048840866	80
5049	0.057169708	80
5050	0.040972357	80
5051	0.04804266	80
5052	0.055763106	80
5053	0.048373298	80
5054	0.084692235	80
5055	0.123052332	80
5056	0.112078389	80
5057	0.112607186	80
5058	0.107663206	80
5059	0.080149585	80
5060	0.080877656	80
5061	0.058603028	80
5062	0.063213031	80
5063	0.061959502	80
5064	0.039948159	80
5065	0.058884126	80
5066	0.062142076	80
5067	0.078089501	80
5068	0.071506805	80
5069	0.116624935	80
5070	0.118314861	80
5071	0.074263232	80
5072	0.060787241	80
5073	0.056330868	80
5074	0.067009241	80
5075	0.062306838	80
5076	0.065062152	80
5077	0.052946563	80
5078	0.066069651	80
5079	0.144612248	80
5080	0.188677236	80
5081	0.143293037	80
5082	0.105006972	80
5083	0.106580563	80
5084	0.085364643	80
5085	0.110700175	80
5086	0.08417791	80
5087	0.057591076	80
5088	0.062899092	80
5089	0.05012334	80
5090	0.087234917	80
5091	0.098609634	80
5092	0.088796262	80
5093	0.115037429	80
5094	0.127793142	80
5095	0.091170842	80
5096	0.07360307	80
5097	0.059598281	80
5098	0.067436732	80
5099	0.044445723	80
5100	0.045812804	80
5101	0.074029448	80
5102	0.08581273	80
5103	0.111865756	80
5104	0.158075437	80
5105	0.162600275	80
5106	0.135114485	80
5107	0.080769113	80
5108	0.109945386	80
5109	0.064088051	80
5110	0.060677028	80
5111	0.078973428	80
5112	0.061052753	80
5113	0.066906821	80
5114	0.071454481	80
5115	0.07548058	80
5116	0.105614254	80
5117	0.115037429	80
5118	0.093475286	80
5119	0.108489244	80
5120	0.056118236	80
5121	0.046444578	80
5122	0.040972357	80
5123	0.060142664	80
5124	0.051248844	80
5125	0.050011457	80
5126	0.061513642	80
5127	0.082577045	80
5128	0.129334448	80
5129	0.122519638	80
5130	0.122115525	80
5131	0.061082254	80
5132	0.059197508	80
5133	0.052427784	80
5134	0.032958011	80
5135	0.035421651	80
5136	0.021606673	80
5137	0.019958494	80
5138	0.046255881	80
5139	0.048604856	80
5140	0.082612669	80
5141	0.086198474	80
5142	0.096993739	80
5143	0.077093134	80
5144	0.043995966	80
5145	0.055386825	80
5146	0.040969017	80
5147	0.035170055	80
5148	0.052650993	80
5149	0.048909332	80
5150	0.071398818	80
5151	0.105381027	80
5152	0.109914215	80
5153	0.142868886	80
5154	0.11908301	80
5155	0.086608709	80
5156	0.06677657	80
5157	0.048848659	80
5158	0.032958011	80
5159	0.021062846	80
5160	0.018938193	80
5161	0.021424099	80
5162	0.039549613	80
5163	0.053692446	80
5164	0.052421105	80
5165	0.055698537	80
5166	0.076881615	80
5167	0.090334228	80
5168	0.042263737	80
5169	0.043250083	80
5170	0.048897643	80
5171	0.039566312	80
5172	0.037387665	80
5173	0.041515627	80
5174	0.059224226	80
5175	0.087714175	80
5176	0.15080419	80
5177	0.111270163	80
5178	0.071974373	80
5179	0.060146004	80
5180	0.037102671	80
5181	0.034704713	80
5182	0.014926567	80
5183	0.010002625	80
5184	0.008755776	80
5185	0.016070996	80
