# Location:	Hot/Abu Dhabi Airport, Year: 2021-2040, Longitude: -54.650, STD Longitude: -55, Latitude: 24.430	
# NB: The longitudes are defined negative for values to the east and positive to the west.
TIME ta Ghoris Gbn w10 EL
4751 34.45 0.00 0.00 4.99 421.34
4752 33.44 0.00 0.00 5.89 426.11
4753 32.74 0.00 0.00 5.89 423.94
4754 31.95 0.00 0.00 5.59 426.24
4755 31.16 0.00 0.00 5.29 424.62
4756 30.73 0.00 0.00 7.19 428.13
4757 30.30 0.00 0.00 4.99 433.48
4758 29.99 2.21 0.00 4.10 434.96
4759 30.46 29.77 0.00 3.30 441.97
4760 31.94 202.46 128.47 3.00 425.98
4761 34.04 477.54 466.11 3.70 411.50
4762 36.07 681.58 578.42 4.30 409.98
4763 37.85 838.98 645.68 5.59 410.96
4764 39.13 876.81 540.16 6.59 413.16
4765 40.28 970.88 625.91 6.39 409.34
4766 40.73 800.83 448.64 6.59 421.51
4767 40.67 617.80 236.91 7.79 429.12
4768 40.37 540.11 280.48 6.59 422.41
4769 39.54 343.95 146.94 5.89 424.10
4770 38.58 244.88 296.03 5.29 423.68
4771 37.35 84.67 107.25 5.59 429.56
4772 36.55 1.29 0.00 3.70 425.37
4773 35.75 0.00 0.00 3.50 434.79
4774 34.96 0.00 0.00 3.70 435.52
4775 34.16 0.00 0.00 3.70 432.58
4776 33.36 0.00 0.00 3.90 431.07
4777 32.91 0.00 0.00 3.30 425.84
4778 32.47 0.00 0.00 2.30 425.60
4779 31.99 0.00 0.00 2.70 426.00
4780 31.72 0.00 0.00 2.80 424.79
4781 31.45 0.00 0.00 2.70 426.51
4782 31.25 2.11 0.00 3.20 434.13
4783 32.75 80.10 131.46 3.30 434.43
4784 34.36 248.03 310.75 2.50 432.07
4785 35.92 401.32 277.00 2.00 434.08
4786 37.40 544.08 275.94 2.30 432.62
4787 38.90 700.59 346.93 2.20 432.71
4788 40.20 793.34 440.25 2.40 435.05
4789 41.21 824.48 429.84 2.10 438.11
4790 42.12 893.67 535.50 2.10 434.90
4791 42.56 780.10 560.16 2.10 440.52
4792 42.61 636.97 534.19 3.20 440.46
4793 42.19 473.19 490.02 3.50 439.21
4794 41.21 262.11 322.94 2.80 448.35
4795 39.90 84.13 122.39 3.30 450.11
4796 39.10 1.09 0.00 4.10 447.47
4797 38.30 0.00 0.00 4.49 450.99
4798 37.50 0.00 0.00 4.79 445.46
4799 36.70 0.00 0.00 4.10 440.46
4800 35.90 0.00 0.00 3.00 440.82
4801 35.38 0.00 0.00 2.80 440.44
4802 34.81 0.00 0.00 2.00 439.17
4803 34.24 0.00 0.00 1.80 437.06
4804 33.94 0.00 0.00 2.30 435.03
4805 33.63 0.00 0.00 1.80 431.30
4806 33.42 2.22 0.00 2.10 428.68
4807 35.11 85.01 211.91 1.00 437.90
4808 36.68 243.42 294.78 1.40 432.89
4809 38.39 423.17 334.17 1.30 427.34
4810 40.34 642.79 510.94 2.50 420.14
4811 42.05 778.67 511.49 2.80 422.58
4812 43.31 817.74 471.85 3.20 424.82
4813 44.31 857.47 482.47 4.49 425.91
4814 45.06 861.46 534.22 5.89 424.02
4815 45.50 802.60 574.34 4.99 424.53
4816 45.63 693.47 700.16 5.59 421.89
4817 45.24 509.51 685.19 6.89 422.90
4818 44.25 283.39 508.44 5.29 429.65
4819 42.89 86.92 249.96 3.90 435.30
4820 41.56 1.18 0.00 3.50 436.24
4821 40.23 0.00 0.00 4.30 443.38
4822 38.90 0.00 0.00 4.79 438.64
4823 37.57 0.00 0.00 5.59 435.02
4824 36.24 0.00 0.00 5.59 436.92
4825 35.11 0.00 0.00 4.30 432.04
4826 33.88 0.00 0.00 3.00 431.94
4827 32.71 0.00 0.00 2.80 431.00
4828 32.07 0.00 0.00 3.20 431.55
4829 31.43 0.00 0.00 3.00 429.39
4830 30.98 2.10 0.00 3.50 431.81
4831 32.46 90.26 213.82 4.79 434.93
4832 34.00 276.25 429.19 5.59 429.09
4833 35.71 478.62 550.23 6.59 428.25
4834 37.39 668.86 581.47 5.89 423.47
4835 38.87 808.32 599.89 4.99 423.48
4836 40.07 891.78 604.44 5.89 426.02
4837 41.05 945.88 590.90 7.19 427.05
4838 41.63 890.96 592.18 6.59 429.54
4839 41.91 824.10 634.80 5.59 428.63
4840 41.82 658.36 606.37 6.89 430.82
4841 41.16 459.60 509.81 4.99 431.85
4842 40.03 244.22 350.25 5.29 435.02
4843 38.64 74.50 203.92 4.99 439.91
4844 37.48 0.80 0.00 3.90 437.14
4845 36.33 0.00 0.00 3.00 438.39
4846 35.17 0.00 0.00 2.70 436.30
4847 34.01 0.00 0.00 1.80 431.97
4848 32.85 0.00 0.00 1.80 428.18
4849 32.29 0.00 0.00 1.80 426.77
4850 31.62 0.00 0.00 1.30 427.60
4851 30.95 0.00 0.00 1.60 426.22
4852 30.58 0.00 0.00 1.80 423.31
4853 30.21 0.00 0.00 0.90 420.77
4854 29.95 2.09 0.00 1.30 416.64
4855 31.48 85.23 228.96 2.00 420.20
4856 33.19 276.89 463.16 2.70 411.41
4857 35.13 486.33 587.00 4.10 411.97
4858 37.01 677.05 620.30 4.10 409.72
4859 38.68 820.54 609.93 4.10 416.01
4860 40.10 919.28 620.46 5.29 414.30
4861 41.14 938.63 584.19 4.79 414.83
4862 41.81 897.47 575.57 4.99 414.33
4863 42.08 792.56 587.91 5.29 414.90
4864 42.01 653.07 577.29 4.49 417.71
4865 41.36 463.48 550.19 4.10 421.39
4866 40.24 259.13 444.09 4.99 426.06
4867 38.80 77.60 228.65 3.50 433.10
4868 37.70 0.72 0.00 4.99 437.19
4869 36.61 0.00 0.00 4.99 435.61
4870 35.51 0.00 0.00 5.29 431.77
4871 34.41 0.00 0.00 4.79 426.21
4872 33.31 0.00 0.00 7.49 423.29
4873 32.59 0.00 0.00 6.89 425.21
4874 31.79 0.00 0.00 7.49 424.24
4875 30.99 0.00 0.00 8.59 420.45
4876 30.56 0.00 0.00 8.89 419.58
4877 30.12 0.00 0.00 8.09 419.94
4878 29.81 1.90 0.00 7.79 412.22
4879 31.30 86.93 109.95 4.99 417.99
4880 32.64 244.03 297.48 4.30 419.25
4881 34.18 432.04 366.34 4.10 418.90
4882 35.87 627.54 476.74 4.49 415.48
4883 37.50 797.93 549.13 4.79 414.22
4884 38.93 916.15 612.09 4.49 414.49
4885 40.00 940.92 578.17 4.30 418.06
4886 40.59 860.38 525.38 4.99 417.93
4887 40.69 692.38 352.00 6.39 423.36
4888 40.50 580.93 369.51 6.39 421.03
4889 39.73 375.94 176.16 6.19 425.58
4890 38.60 199.08 114.24 6.19 427.79
4891 37.29 55.81 49.96 8.59 432.73
4892 36.28 0.56 0.00 8.59 430.81
4893 35.28 0.00 0.00 7.19 436.49
4894 34.27 0.00 0.00 6.39 434.86
4895 33.26 0.00 0.00 4.10 430.91
4896 32.33 0.00 0.00 4.30 429.65
4897 31.67 0.00 0.00 3.90 427.61
4898 30.96 0.00 0.00 3.90 424.35
4899 30.25 0.00 0.00 4.30 423.96
4900 29.87 0.00 0.00 3.30 423.51
4901 29.48 0.00 0.00 3.30 422.37
4902 29.21 1.49 0.00 3.50 420.92
4903 30.57 78.17 132.37 4.10 425.06
4904 32.02 244.05 312.91 4.49 422.90
4905 33.75 456.66 445.88 2.40 421.35
4906 35.36 610.04 439.06 2.40 418.20
4907 36.97 786.23 527.49 2.40 414.93
4908 38.27 861.53 548.97 2.30 415.11
4909 39.19 865.62 491.44 2.40 416.40
4910 39.73 808.60 485.48 2.40 417.47
4911 39.96 724.72 457.96 3.20 419.07
4912 39.80 574.10 354.88 2.70 422.01
4913 39.09 379.69 183.63 2.30 422.45
4914 38.02 206.70 141.55 3.20 427.37
4915 36.71 51.66 45.81 2.70 438.50
4916 35.69 0.52 0.00 2.40 439.28
4917 34.67 0.00 0.00 3.00 441.24
4918 33.64 0.00 0.00 3.50 432.71
4919 32.68 0.00 0.00 2.40 429.86
4920 31.70 0.00 0.00 3.00 425.27
4921 31.00 0.00 0.00 2.50 421.71
4922 30.21 0.00 0.00 0.90 415.89
4923 29.42 0.00 0.00 1.20 410.47
4924 28.97 0.00 0.00 0.70 410.33
4925 28.53 0.00 0.00 0.30 414.66
4926 28.20 1.50 0.00 0.30 414.07
4927 29.56 81.52 196.25 0.50 415.33
4928 31.08 262.74 405.51 1.20 409.86
4929 32.78 476.07 553.29 2.00 405.81
4930 34.48 668.08 586.58 2.20 403.05
4931 36.03 813.40 594.10 2.00 403.21
4932 37.33 908.82 593.13 1.70 397.22
4933 38.32 944.80 602.83 2.00 393.95
4934 38.95 902.75 590.83 2.40 398.31
4935 39.19 794.72 595.20 2.50 399.90
4936 39.10 655.68 588.04 2.80 403.33
4937 38.46 464.37 562.47 3.70 407.64
4938 37.36 256.52 442.22 4.10 414.28
4939 35.98 76.46 216.61 3.90 419.82
4940 34.97 0.50 0.00 3.90 417.09
4941 33.97 0.00 0.00 4.79 420.42
4942 32.97 0.00 0.00 4.99 416.85
4943 32.05 0.00 0.00 3.90 414.96
4944 31.10 0.00 0.00 3.70 413.33
4945 30.60 0.00 0.00 3.90 411.90
4946 30.04 0.00 0.00 3.90 409.97
4947 29.48 0.00 0.00 4.99 407.86
4948 29.17 0.00 0.00 5.29 409.86
4949 28.86 0.00 0.00 4.49 411.09
4950 28.64 1.41 0.00 5.59 406.09
4951 30.17 82.60 212.21 4.10 408.37
4952 31.90 268.55 440.11 3.90 402.51
4953 33.79 479.34 571.27 5.29 401.44
4954 35.70 667.35 586.41 5.89 397.43
4955 37.42 815.51 600.87 4.49 401.22
4956 38.92 923.84 637.53 4.79 402.57
4957 40.07 959.47 647.48 4.30 403.61
4958 40.86 935.38 690.78 5.29 406.47
4959 41.24 840.97 708.94 5.89 407.44
4960 41.26 700.67 751.63 6.59 408.42
4961 40.70 507.09 682.79 6.19 409.68
4962 39.56 279.12 505.11 5.29 416.20
4963 38.08 82.47 245.66 3.70 426.05
4964 37.09 0.00 0.00 2.10 428.30
4965 36.10 0.00 0.00 1.40 427.48
4966 35.11 0.00 0.00 1.20 421.91
4967 34.12 0.00 0.00 1.20 419.55
4968 33.13 0.00 0.00 1.60 418.88
4969 32.50 0.00 0.00 1.00 414.43
4970 31.79 0.00 0.00 0.70 407.24
4971 31.07 0.00 0.00 1.70 406.00
4972 30.68 0.00 0.00 1.20 406.95
4973 30.29 0.00 0.00 1.40 406.04
4974 30.01 1.15 0.00 1.20 407.93
4975 31.50 82.87 188.74 0.60 410.34
4976 33.07 262.49 413.88 1.00 406.60
4977 34.94 468.30 524.67 1.00 406.76
4978 36.75 652.66 550.47 1.60 403.85
4979 38.39 801.58 561.12 1.40 403.95
4980 39.83 911.60 602.43 2.00 402.37
4981 40.88 927.29 558.10 2.20 403.13
4982 41.60 905.79 600.60 2.80 404.25
4983 41.90 793.73 594.81 3.20 407.01
4984 41.85 649.87 575.49 2.50 404.83
4985 41.22 457.11 534.84 2.70 405.61
4986 40.12 257.05 418.67 2.50 408.38
4987 38.73 76.73 181.12 2.70 414.66
4988 37.51 0.00 0.00 2.10 417.65
4989 36.30 0.00 0.00 2.00 412.13
4990 35.09 0.00 0.00 2.10 406.81
4991 33.88 0.00 0.00 2.00 404.12
4992 32.72 0.00 0.00 2.40 403.41
4993 31.85 0.00 0.00 2.50 400.04
4994 30.89 0.00 0.00 1.60 396.88
4995 29.93 0.00 0.00 1.80 395.49
4996 29.41 0.00 0.00 2.80 398.92
4997 28.88 0.00 0.00 2.80 396.62
4998 28.50 0.95 0.00 2.20 393.41
4999 29.85 80.66 193.08 1.70 393.58
5000 31.33 256.20 387.08 1.80 391.95
5001 32.88 453.17 461.88 2.30 389.97
5002 34.59 646.38 551.00 2.30 390.27
5003 36.23 822.57 609.32 2.30 389.46
5004 37.61 921.18 631.27 2.70 388.26
5005 38.67 962.43 658.37 3.20 389.77
5006 39.36 924.88 658.72 4.49 390.58
5007 39.65 818.62 639.10 4.49 393.51
5008 39.57 661.43 608.12 3.70 396.41
5009 38.88 451.68 492.96 3.30 397.40
5010 37.74 245.89 399.96 3.90 405.49
5011 36.34 71.39 185.52 3.30 411.29
5012 35.39 0.00 0.00 2.70 416.82
5013 34.44 0.00 0.00 2.40 413.88
5014 33.49 0.00 0.00 2.30 413.51
5015 32.61 0.00 0.00 2.80 413.35
5016 31.70 0.00 0.00 3.20 411.17
5017 31.24 0.00 0.00 3.90 409.50
5018 30.74 0.00 0.00 4.10 412.45
5019 30.23 0.00 0.00 4.30 412.70
5020 29.95 0.00 0.00 5.29 412.98
5021 29.68 0.00 0.00 4.49 414.46
5022 29.48 0.90 0.00 3.50 414.35
5023 30.65 64.79 74.82 2.70 417.09
5024 31.92 204.43 118.94 2.50 412.60
5025 33.50 396.98 281.42 1.80 405.94
5026 35.11 557.83 302.88 2.40 399.71
5027 36.84 755.86 470.43 3.30 397.08
5028 38.57 934.18 637.52 2.80 390.11
5029 39.64 884.96 511.52 3.00 396.21
5030 40.11 749.19 330.25 3.00 401.91
5031 40.24 650.69 279.08 3.00 406.52
5032 40.15 565.48 341.36 2.50 403.18
5033 39.46 367.21 167.53 3.20 406.86
5034 38.47 221.78 273.73 2.50 408.98
5035 37.22 67.50 91.45 2.70 411.63
5036 36.43 0.00 0.00 2.80 422.70
5037 35.64 0.00 0.00 2.40 417.77
5038 34.84 0.00 0.00 2.10 415.77
5039 34.05 0.00 0.00 1.80 417.08
5040 33.25 0.00 0.00 0.90 414.73
5041 32.75 0.00 0.00 0.90 414.41
5042 32.18 0.00 0.00 0.90 415.87
5043 31.61 0.00 0.00 1.80 419.64
5044 31.31 0.00 0.00 3.20 419.29
5045 31.00 0.00 0.00 3.20 419.00
5046 30.78 0.78 0.00 3.00 423.82
5047 32.23 80.24 141.48 3.00 427.22
5048 33.77 250.14 352.82 4.10 423.85
5049 35.64 458.56 471.08 3.90 426.09
5050 37.51 655.26 576.62 3.20 423.00
5051 39.21 806.82 576.76 3.50 423.56
5052 40.72 926.59 635.96 3.90 422.18
5053 41.86 950.44 609.75 3.30 420.46
5054 42.52 878.83 570.36 4.30 424.68
5055 42.78 767.79 517.99 4.49 420.78
5056 42.63 610.03 487.81 3.50 420.35
5057 41.91 414.73 368.72 3.50 427.35
5058 40.76 216.59 267.61 3.30 431.17
5059 39.36 57.24 79.79 4.49 439.78
5060 38.28 0.00 0.00 4.99 444.55
5061 37.19 0.00 0.00 5.89 438.28
5062 36.10 0.00 0.00 6.59 436.22
5063 35.01 0.00 0.00 6.19 429.56
5064 33.93 0.00 0.00 6.59 428.49
5065 33.05 0.00 0.00 6.59 428.17
5066 32.17 0.00 0.00 6.89 422.26
5067 31.25 0.00 0.00 7.79 423.37
5068 30.74 0.00 0.00 6.19 419.99
5069 30.24 0.00 0.00 4.49 418.06
5070 29.88 0.64 0.00 3.90 413.75
5071 31.18 76.36 172.42 3.00 415.67
5072 32.69 252.38 381.90 3.70 408.13
5073 34.39 455.16 475.95 3.70 407.04
5074 36.09 634.18 524.92 4.79 403.13
5075 37.66 789.34 539.66 4.49 406.26
5076 39.04 902.19 568.28 4.79 405.84
5077 40.11 944.65 607.15 4.30 403.47
5078 40.83 919.59 645.73 3.90 403.85
5079 41.15 814.53 631.60 3.90 403.20
5080 41.10 665.50 642.44 3.70 405.52
5081 40.49 468.35 576.61 5.29 407.75
5082 39.37 252.05 397.75 5.59 417.03
5083 37.96 71.91 164.95 7.19 422.00
5084 37.07 0.00 0.00 5.29 423.65
5085 36.18 0.00 0.00 4.79 420.90
5086 35.29 0.00 0.00 3.20 420.79
5087 34.40 0.00 0.00 3.70 419.67
5088 33.51 0.00 0.00 3.20 415.17
5089 33.08 0.00 0.00 2.60 412.15
5090 32.66 0.00 0.00 3.40 411.74
5091 32.20 0.00 0.00 3.60 412.63
5092 31.96 0.00 0.00 3.70 415.04
5093 31.71 0.00 0.00 3.40 413.96
5094 31.53 0.66 0.00 2.30 414.40
5095 33.05 77.83 166.83 2.50 413.45
5096 34.90 252.54 387.24 2.80 411.61
5097 36.93 452.79 467.83 2.50 412.39
5098 39.01 653.24 574.73 2.80 405.49
5099 40.90 807.00 572.69 2.60 406.53
5100 42.60 931.48 653.32 2.80 407.97
5101 43.88 956.49 643.71 2.50 412.91
5102 44.72 912.24 624.77 2.00 417.03
5103 45.08 798.50 575.83 2.30 424.45
5104 45.02 641.67 579.12 2.50 429.61
5105 44.28 438.77 453.87 3.00 435.97
5106 43.04 233.38 357.42 1.90 437.62
5107 41.50 62.50 159.26 1.00 443.91
5108 40.34 0.00 0.00 1.20 449.71
5109 39.17 0.00 0.00 0.90 447.46
5110 38.01 0.00 0.00 0.30 442.29
5111 36.85 0.00 0.00 0.50 436.34
5112 35.68 0.00 0.00 0.50 434.48
5113 34.70 0.00 0.00 0.50 433.17
5114 33.61 0.00 0.00 1.00 431.53
5115 32.60 0.00 0.00 1.40 428.49
5116 32.04 0.00 0.00 1.20 424.46
5117 31.48 0.00 0.00 0.80 423.23
5118 31.07 0.52 0.00 0.80 419.29
5119 32.52 79.45 201.73 0.80 421.09
5120 34.21 261.83 440.09 1.60 418.76
5121 36.17 474.64 576.02 2.20 414.66
5122 38.14 677.72 628.82 1.90 413.29
5123 39.88 824.75 636.16 2.20 416.89
5124 41.30 911.57 608.24 2.30 419.78
5125 42.38 941.66 600.79 2.30 424.70
5126 43.14 934.48 681.70 2.70 425.01
5127 43.46 818.14 646.57 3.40 428.68
5128 43.37 662.26 622.91 4.70 428.69
5129 42.65 459.59 573.52 4.90 433.38
5130 41.43 249.34 441.03 6.20 438.41
5131 39.90 68.29 193.53 6.20 441.18
5132 38.74 0.00 0.00 5.20 445.83
5133 37.58 0.00 0.00 4.50 447.57
5134 36.42 0.00 0.00 5.00 442.68
5135 35.25 0.00 0.00 4.10 437.51
5136 34.09 0.00 0.00 3.40 430.69
5137 33.39 0.00 0.00 3.20 427.47
5138 32.67 0.00 0.00 2.70 426.57
5139 31.93 0.00 0.00 3.00 425.22
5140 31.53 0.00 0.00 1.40 427.08
5141 31.13 0.00 0.00 0.80 426.38
5142 30.84 0.54 0.00 1.60 428.06
5143 32.30 76.25 244.34 1.10 431.05
5144 34.02 253.48 401.29 2.20 428.81
5145 36.06 465.03 535.38 2.70 426.53
5146 37.94 635.94 520.31 3.00 416.37
5147 39.67 785.12 562.36 3.70 419.22
5148 41.11 872.02 572.67 4.10 420.92
5149 42.25 917.77 597.48 3.60 422.61
5150 42.97 872.03 584.03 3.70 421.28
5151 43.35 801.72 587.68 4.30 421.28
5152 43.31 644.39 576.47 4.10 424.53
5153 42.69 463.13 561.80 2.50 424.25
5154 41.52 250.79 461.71 2.60 424.81
5155 40.02 67.92 238.47 3.20 426.30
5156 38.92 0.00 0.00 2.80 433.38
5157 37.81 0.00 0.00 2.80 426.70
5158 36.70 0.00 0.00 3.00 421.56
5159 35.59 0.00 0.00 3.20 417.99
5160 34.48 0.00 0.00 3.40 413.94
5161 33.72 0.00 0.00 3.60 412.41
5162 32.88 0.00 0.00 3.20 410.65
5163 32.13 0.00 0.00 3.60 411.57
5164 31.70 0.00 0.00 4.10 412.66
5165 31.27 0.00 0.00 4.10 413.61
5166 30.97 0.37 0.00 3.40 411.54
5167 32.40 76.93 232.53 2.70 416.03
5168 34.24 270.04 467.78 2.20 408.32
5169 36.22 471.99 539.16 2.20 408.79
5170 38.11 655.22 569.81 2.20 405.42
5171 39.72 776.11 546.65 3.00 410.31
5172 41.06 863.15 536.52 3.40 410.55
5173 42.21 932.06 564.79 3.40 409.18
5174 42.84 852.72 530.49 4.30 418.78
5175 43.07 743.04 508.54 3.70 421.36
5176 42.95 611.19 504.20 3.70 427.14
5177 42.17 400.58 341.36 5.20 432.49
5178 40.98 218.80 301.10 4.70 435.19
5179 39.53 58.84 199.78 4.30 438.09
5180 38.36 0.00 0.00 3.70 440.83
5181 37.19 0.00 0.00 3.70 435.75
5182 36.02 0.00 0.00 4.30 437.13
5183 34.86 0.00 0.00 4.10 429.29
5184 33.69 0.00 0.00 4.50 427.32
5185 32.85 0.00 0.00 5.80 426.50
5186 32.03 0.00 0.00 5.80 422.44
5187 31.16 0.00 0.00 6.90 421.24
5188 30.68 0.00 0.00 7.40 420.01
5189 30.21 0.00 0.00 7.10 419.79
5190 29.87 0.00 0.00 6.20 416.18
5191 31.35 79.55 245.78 5.60 415.66
5192 32.96 256.99 413.31 4.90 413.03
5193 34.86 457.23 476.23 5.80 417.53
5194 36.67 633.62 517.52 5.60 416.06
5195 38.38 791.10 548.31 4.50 417.92
5196 39.82 889.00 610.72 5.00 417.21
5197 40.88 907.46 577.12 5.00 417.79
5198 41.59 878.26 600.09 5.40 416.68
5199 41.87 772.37 562.12 5.60 419.72
5200 41.78 624.51 530.52 6.40 418.91
5201 41.09 437.44 463.61 5.40 424.63
5202 39.89 224.01 337.66 5.20 425.75
5203 38.41 59.19 213.26 4.10 430.48
5204 37.29 0.00 0.00 4.30 436.70
5205 36.16 0.00 0.00 4.50 438.31
5206 35.03 0.00 0.00 4.10 431.28
5207 33.91 0.00 0.00 5.20 425.63
5208 32.84 0.00 0.00 5.60 422.68
5209 32.13 0.00 0.00 5.80 422.35
5210 31.35 0.00 0.00 4.70 418.86
5211 30.57 0.00 0.00 6.40 413.64
5212 30.15 0.00 0.00 5.80 412.85
5213 29.73 0.00 0.00 5.80 408.54
5214 29.42 0.00 0.00 5.20 403.05
5215 30.89 78.16 242.60 4.70 406.87
5216 32.74 271.98 508.44 5.20 402.17
5217 34.84 498.25 665.28 5.20 402.08
5218 36.97 706.58 751.93 3.60 399.33
5219 38.83 855.79 744.11 4.30 401.78
5220 40.37 948.29 729.74 3.90 401.29
5221 41.55 983.14 737.23 3.00 404.78
5222 42.28 927.95 683.23 3.40 409.90
5223 42.58 820.45 649.23 3.60 408.59
5224 42.41 650.02 617.55 3.20 409.63
5225 41.63 451.06 556.61 3.60 410.45
5226 40.33 238.29 415.65 4.10 417.58
5227 38.73 56.99 177.54 3.90 430.67
5228 37.66 0.00 0.00 4.50 437.44
5229 36.58 0.00 0.00 3.70 433.49
5230 35.51 0.00 0.00 4.30 430.59
5231 34.43 0.00 0.00 5.00 429.17
5232 33.35 0.00 0.00 5.60 425.69
5233 32.69 0.00 0.00 5.20 423.26
5234 31.94 0.00 0.00 5.40 422.21
5235 31.18 0.00 0.00 5.40 422.29
5236 30.77 0.00 0.00 4.50 421.19
5237 30.36 0.00 0.00 3.70 414.95
5238 30.07 0.00 0.00 3.90 412.41
5239 31.50 75.32 146.07 3.00 415.96
5240 32.97 232.83 279.55 2.80 414.92
5241 35.02 457.05 491.76 4.30 410.26
5242 36.90 627.16 503.84 4.10 403.40
5243 38.59 765.57 531.55 5.20 406.88
5244 40.02 861.18 558.05 6.90 405.65
5245 41.18 912.49 590.33 7.10 408.49
5246 41.92 870.41 563.51 6.20 412.23
5247 42.38 825.41 668.02 4.70 412.46
5248 42.41 671.62 661.98 5.60 416.79
5249 41.80 464.41 541.00 4.70 422.73
5250 40.63 245.11 359.18 5.20 426.33
5251 39.13 64.27 132.92 5.00 433.00
5252 38.08 0.00 0.00 4.10 432.29
5253 37.02 0.00 0.00 2.70 430.27
5254 35.97 0.00 0.00 3.40 431.89
5255 34.91 0.00 0.00 3.70 432.59
5256 33.85 0.00 0.00 4.30 430.93
5257 33.13 0.00 0.00 4.70 427.72
5258 32.41 0.00 0.00 4.50 429.31
5259 31.66 0.00 0.00 3.70 428.31
5260 31.25 0.00 0.00 3.90 426.97
5261 30.84 0.00 0.00 5.00 430.46
5262 30.54 0.00 0.00 4.50 426.92
5263 31.74 63.92 110.85 4.10 428.70
5264 33.42 243.08 314.04 5.60 419.60
5265 35.35 441.94 452.04 5.80 418.45
5266 37.24 626.27 516.33 6.90 413.67
5267 38.68 705.64 371.26 7.70 414.89
5268 39.89 785.69 432.60 8.40 413.15
5269 40.87 830.10 449.65 8.40 418.30
5270 41.30 722.49 293.71 5.80 420.29
5271 41.61 720.42 448.02 5.80 411.88
5272 41.55 576.45 390.69 5.80 416.43
5273 40.93 401.95 361.16 4.90 417.66
5274 39.93 242.79 301.17 6.20 409.76
5275 38.59 64.64 98.00 5.80 408.02
5276 37.52 0.00 0.00 4.30 413.58
5277 36.45 0.00 0.00 4.50 413.38
5278 35.38 0.00 0.00 3.00 410.09
5279 34.31 0.00 0.00 2.70 408.54
5280 33.24 0.00 0.00 2.60 409.64
5281 32.59 0.00 0.00 3.60 418.12
5282 31.91 0.00 0.00 2.80 416.09
5283 31.24 0.00 0.00 4.30 413.42
5284 30.90 0.00 0.00 4.70 412.97
5285 30.56 0.00 0.00 4.10 411.51
5286 30.34 0.00 0.00 4.10 404.05
5287 30.45 5.69 0.00 4.70 407.56
5288 30.81 45.05 0.00 4.30 404.62
5289 33.46 467.10 464.08 4.70 371.75
5290 35.84 670.49 590.85 4.50 367.62
5291 37.88 832.20 666.79 6.20 370.28
5292 39.57 934.10 687.61 7.70 370.87
5293 40.87 966.96 689.72 7.10 375.28
5294 41.75 928.13 691.37 7.70 382.12
5295 42.21 820.75 577.17 7.70 383.49
5296 40.78 187.19 15.26 7.70 422.01
5297 40.38 449.00 353.68 8.00 384.82
5298 39.10 98.50 0.00 7.70 410.10
5299 37.93 62.00 90.15 8.00 391.40
5300 36.99 0.00 0.00 8.40 394.87
5301 36.06 0.00 0.00 7.10 397.82
5302 35.12 0.00 0.00 8.69 400.40
5303 34.18 0.00 0.00 7.70 396.49
5304 33.24 0.00 0.00 8.40 390.76
5305 32.36 0.00 0.00 9.49 385.61
5306 31.36 0.00 0.00 8.40 380.07
5307 30.37 0.00 0.00 8.00 378.78
5308 29.83 0.00 0.00 9.49 381.60
5309 29.29 0.00 0.00 8.00 387.69
5310 28.90 0.00 0.00 6.60 388.55
5311 30.15 71.29 65.15 6.40 394.69
5312 31.67 242.29 224.49 5.80 394.32
5313 33.39 450.27 380.55 6.60 391.72
5314 35.19 639.69 495.36 6.20 388.52
5315 36.86 796.19 571.28 5.80 384.23
5316 38.19 872.36 580.54 6.20 382.04
5317 39.24 916.48 604.24 5.80 385.79
5318 39.91 878.89 611.13 6.90 389.54
5319 40.16 763.54 528.34 5.80 385.28
5320 39.94 586.72 442.21 6.60 380.93
5321 39.20 408.63 370.64 5.60 387.30
5322 37.99 198.74 166.29 6.40 394.58
5323 36.57 52.81 54.04 5.00 398.85
5324 35.51 0.00 0.00 4.50 404.38
5325 34.45 0.00 0.00 4.70 402.03
5326 33.39 0.00 0.00 3.90 400.72
5327 32.41 0.00 0.00 3.60 401.79
5328 31.40 0.00 0.00 3.90 399.10
5329 30.80 0.00 0.00 4.10 396.19
5330 30.12 0.00 0.00 3.60 397.08
5331 29.44 0.00 0.00 4.30 396.02
5332 29.05 0.00 0.00 4.30 392.20
5333 28.67 0.00 0.00 3.60 395.86
5334 28.39 0.00 0.00 3.70 397.40
5335 29.54 64.78 140.87 3.70 400.75
5336 31.13 241.40 365.91 3.60 402.05
5337 32.87 448.75 483.12 3.70 400.24
5338 34.74 642.27 562.97 3.40 393.04
5339 36.48 807.63 600.18 3.00 388.79
5340 37.90 895.49 577.07 4.50 389.70
5341 38.96 917.65 608.92 4.10 390.22
5342 39.70 905.17 624.82 3.40 391.07
5343 40.03 801.70 622.93 3.70 393.51
5344 39.96 644.72 618.43 3.90 396.38
5345 39.29 446.72 534.33 4.30 397.34
5346 38.10 232.67 349.64 4.10 399.27
5347 36.62 52.49 119.25 3.40 405.13
5348 35.56 0.00 0.00 5.40 407.20
5349 34.50 0.00 0.00 5.40 405.99
5350 33.44 0.00 0.00 5.20 399.23
5351 32.46 0.00 0.00 4.30 398.26
5352 31.45 0.00 0.00 4.30 393.47
5353 30.84 0.00 0.00 3.40 389.29
