TIME ta Ghoris Gbn w10 EL
4844 16.59 59.19 376.69 2.20 316.42
4845 15.25 0.00 0.00 1.40 318.88
4846 13.92 0.00 0.00 1.20 317.11
4847 12.59 0.00 0.00 0.50 313.13
4848 11.26 0.00 0.00 0.60 310.72
4849 10.54 0.00 0.00 0.90 305.14
4850 9.85 0.00 0.00 0.50 305.37
4851 9.51 0.00 0.00 0.60 303.58
4852 9.17 0.00 0.00 0.80 302.93
4853 8.83 0.00 0.00 0.40 300.34
4854 10.16 84.15 261.99 0.80 308.16
4855 10.32 109.82 110.14 1.20 329.23
4856 10.21 59.28 0.00 2.20 341.92
4857 10.09 53.47 0.00 3.70 343.15
4858 11.18 443.69 170.86 3.20 322.18
4859 12.73 794.73 668.57 2.90 306.91
4860 14.46 1103.13 834.10 4.00 296.49
4861 15.20 784.80 437.89 3.20 314.47
4862 14.26 220.24 9.63 3.20 352.50
4863 13.72 77.02 0.00 3.00 354.22
4864 13.23 66.20 0.00 2.60 351.46
4865 12.41 52.14 0.00 2.40 351.76
4866 11.17 35.97 0.00 3.00 349.92
4867 11.68 19.37 0.00 2.00 348.43
4868 11.20 5.44 0.00 4.00 345.40
4869 10.64 0.00 0.00 4.00 339.69
4870 10.19 0.00 0.00 4.30 335.67
4871 9.66 0.00 0.00 4.00 329.64
4872 9.13 0.00 0.00 7.50 324.57
4873 8.49 0.00 0.00 6.00 318.02
4874 7.87 0.00 0.00 6.40 312.93
4875 7.49 0.00 0.00 8.40 308.17
4876 7.10 0.00 0.00 8.40 303.45
4877 6.82 0.00 0.00 6.70 299.32
4878 8.15 68.05 438.01 6.00 303.88
4879 9.71 223.66 702.78 2.90 303.90
4880 11.55 406.22 838.91 2.20 300.20
4881 13.42 584.09 905.21 1.80 294.00
4882 15.18 735.71 930.31 2.60 295.37
4883 16.76 852.92 942.01 2.70 296.81
4884 18.09 924.27 944.89 2.40 297.93
4885 19.13 945.93 944.46 2.20 301.48
4886 19.84 916.31 940.08 2.90 305.41
4887 20.21 837.37 932.49 4.30 305.28
4888 20.26 715.88 918.54 4.30 306.57
4889 19.87 560.58 889.24 4.00 306.13
4890 19.01 384.26 821.27 4.00 310.68
4891 17.77 202.72 668.70 7.90 314.74
4892 16.27 40.58 175.40 7.50 308.18
4893 14.69 0.00 0.00 5.30 308.21
4894 13.11 0.00 0.00 4.00 305.10
4895 11.53 0.00 0.00 2.00 303.82
4896 9.95 0.00 0.00 2.20 299.41
4897 8.87 0.00 0.00 2.00 297.69
4898 7.78 0.00 0.00 2.00 295.00
4899 7.16 0.00 0.00 2.40 292.23
4900 6.53 0.00 0.00 1.50 290.57
4901 6.08 0.00 0.00 1.60 291.09
4902 7.26 66.24 436.53 1.70 293.35
4903 8.65 224.08 709.98 2.40 289.53
4904 10.41 412.01 852.46 2.70 291.15
4905 12.19 595.05 923.63 0.90 287.73
4906 13.87 751.97 954.32 1.00 288.47
4907 15.37 872.05 968.17 1.00 291.87
4908 16.63 943.10 971.60 0.90 294.67
4909 17.59 964.36 971.66 1.10 296.66
4910 18.24 935.43 968.49 1.20 295.38
4911 18.57 858.44 963.90 1.70 295.67
4912 18.57 732.38 946.19 1.50 296.95
4913 18.15 571.05 908.01 1.20 298.06
4914 17.26 386.59 828.30 2.00 301.51
4915 16.00 201.89 672.87 1.60 304.05
4916 14.51 39.30 124.35 1.40 298.05
4917 13.10 0.00 0.00 2.00 304.71
4918 11.69 0.00 0.00 2.60 306.90
4919 10.28 0.00 0.00 1.50 306.67
4920 8.88 0.00 0.00 2.00 304.19
4921 8.28 0.00 0.00 1.50 303.45
4922 7.61 0.00 0.00 0.30 300.96
4923 7.24 0.00 0.00 0.40 301.90
4924 6.88 0.00 0.00 0.20 303.28
4925 6.62 0.00 0.00 0.10 302.30
4926 7.11 31.81 35.60 0.10 306.88
4927 8.62 220.94 511.98 0.20 283.48
4928 10.56 455.06 860.34 0.70 276.86
4929 12.36 641.23 941.62 1.40 278.39
4930 13.88 769.06 875.20 1.60 283.10
4931 14.79 741.71 591.21 1.20 288.97
4932 14.94 554.70 176.44 1.10 300.92
4933 14.76 455.22 40.90 1.20 306.57
4934 14.51 431.53 43.87 1.70 320.17
4935 14.24 399.89 40.70 2.00 308.30
4936 13.30 250.13 10.12 2.40 325.97
4937 12.75 183.12 3.69 3.20 337.50
4938 12.11 154.03 14.56 4.00 331.38
4939 11.29 57.83 0.00 3.70 323.34
4940 10.49 22.22 0.00 3.50 310.43
4941 9.42 0.00 0.00 5.00 304.97
4942 8.42 0.00 0.00 5.00 304.31
4943 7.42 0.00 0.00 3.20 299.71
4944 6.41 0.00 0.00 2.90 293.37
4945 5.69 0.00 0.00 3.00 292.10
4946 4.83 0.00 0.00 2.90 288.68
4947 4.33 0.00 0.00 4.30 284.68
4948 3.83 0.00 0.00 4.30 282.03
4949 3.46 0.00 0.00 3.50 278.78
4950 4.30 52.68 225.28 4.70 280.72
4951 5.42 188.50 480.62 2.90 284.91
4952 6.73 354.57 659.00 2.60 282.25
4953 8.09 520.17 730.30 4.00 279.20
4954 9.35 657.01 722.83 4.30 281.81
4955 10.57 766.63 722.87 2.90 281.34
4956 11.60 837.98 729.20 3.20 279.54
4957 12.37 852.65 703.76 2.70 284.25
4958 12.91 838.81 748.63 3.70 288.62
4959 13.17 768.12 760.35 4.00 291.41
4960 13.15 651.93 750.52 5.30 292.42
4961 12.76 502.92 720.46 4.70 294.73
4962 11.98 339.72 658.91 3.50 297.54
4963 10.90 174.91 479.25 2.00 296.36
4964 9.63 37.56 169.27 0.70 296.61
4965 8.61 0.00 0.00 0.30 296.29
4966 7.71 0.00 0.00 0.20 294.33
4967 6.76 0.00 0.00 0.30 291.49
4968 5.80 0.00 0.00 0.50 290.37
4969 5.61 0.00 0.00 0.30 289.22
4970 5.36 0.00 0.00 0.20 286.99
4971 5.20 0.00 0.00 0.90 291.56
4972 5.05 0.00 0.00 0.40 295.77
4973 4.92 0.00 0.00 0.70 296.22
4974 6.31 64.13 263.85 0.60 304.64
4975 6.91 122.51 71.80 0.20 308.08
4976 7.84 225.01 124.58 0.50 309.98
4977 10.29 571.25 708.96 0.50 292.41
4978 11.82 577.12 440.49 1.00 298.95
4979 12.85 582.32 308.92 0.80 306.29
4980 11.77 75.30 0.00 1.20 343.40
4981 10.92 143.73 1.31 1.50 337.71
4982 12.37 746.98 437.19 2.40 310.39
4983 12.43 433.38 100.72 2.70 325.42
4984 13.03 617.00 552.73 2.00 302.87
4985 13.45 617.05 725.47 2.00 295.03
4986 13.09 305.58 402.61 2.00 309.97
4987 12.49 208.39 489.15 2.20 299.22
4988 11.53 48.51 324.93 1.40 300.97
4989 10.63 0.00 0.00 1.20 303.98
4990 9.73 0.00 0.00 1.50 302.15
4991 8.83 0.00 0.00 1.20 300.32
4992 8.03 0.00 0.00 1.80 301.41
4993 7.53 0.00 0.00 2.20 300.73
4994 7.00 0.00 0.00 1.20 299.72
4995 6.72 0.00 0.00 1.20 301.92
4996 6.44 0.00 0.00 2.20 304.14
4997 6.24 0.00 0.00 2.90 306.87
4998 6.72 28.24 17.13 1.80 311.41
4999 6.90 90.52 7.56 1.20 313.28
5000 7.80 172.96 19.14 1.40 315.15
5001 8.75 315.92 84.36 1.70 307.69
5002 9.78 419.97 124.74 1.50 302.98
5003 9.53 404.34 41.78 1.40 314.02
5004 10.73 451.80 45.45 1.60 317.07
5005 11.63 578.01 175.35 2.00 316.03
5006 11.77 449.13 45.47 3.20 322.82
5007 11.97 408.09 53.06 3.00 324.30
5008 12.03 353.77 59.26 2.40 324.70
5009 11.53 159.98 7.77 1.80 332.41
5010 10.76 34.13 0.00 2.60 337.66
5011 10.10 19.16 0.00 2.20 334.06
5012 9.49 11.06 0.00 1.70 330.15
5013 8.71 0.00 0.00 1.60 326.86
5014 8.02 0.00 0.00 1.50 324.23
5015 7.28 0.00 0.00 2.40 317.56
5016 6.55 0.00 0.00 2.60 310.98
5017 5.99 0.00 0.00 3.20 305.44
5018 5.36 0.00 0.00 3.50 299.57
5019 5.00 0.00 0.00 3.50 295.28
5020 4.65 0.00 0.00 4.30 291.04
5021 4.40 0.00 0.00 3.70 289.10
5022 5.21 43.16 184.66 2.40 289.39
5023 6.56 180.99 472.65 1.50 290.79
5024 8.11 347.59 657.02 1.40 291.03
5025 9.70 510.50 718.30 0.80 287.24
5026 11.27 644.26 699.69 1.20 288.12
5027 12.68 747.66 678.70 2.20 290.34
5028 13.80 792.13 629.79 1.70 293.01
5029 14.71 824.67 658.02 1.80 294.01
5030 15.35 803.21 649.37 1.80 294.25
5031 15.70 737.05 674.25 1.80 292.06
5032 15.74 619.51 646.92 1.50 293.00
5033 15.40 483.07 639.93 2.20 290.54
5034 14.63 322.64 575.38 1.60 289.60
5035 13.53 160.36 461.37 1.70 290.97
5036 12.25 33.75 138.56 2.00 287.53
5037 10.91 0.00 0.00 1.50 291.28
5038 9.57 0.00 0.00 1.10 289.96
5039 8.31 0.00 0.00 1.00 283.51
5040 7.06 0.00 0.00 0.30 280.23
5041 6.21 0.00 0.00 0.30 278.63
5042 5.24 0.00 0.00 0.40 274.19
5043 4.69 0.00 0.00 1.10 274.73
5044 4.15 0.00 0.00 2.60 271.69
5045 3.75 0.00 0.00 2.70 270.49
5046 4.33 41.16 143.23 2.40 273.00
5047 5.80 226.73 649.73 2.40 275.59
5048 7.25 409.80 844.00 3.50 278.25
5049 8.62 584.76 915.50 3.00 276.56
5050 10.12 761.50 969.19 2.40 277.19
5051 11.38 858.88 784.20 2.60 279.81
5052 10.81 417.59 66.17 2.90 316.22
5053 10.80 458.72 41.81 2.40 304.07
5054 10.67 479.23 93.82 3.20 314.18
5055 10.57 467.87 126.67 3.50 300.42
5056 10.19 381.39 96.43 2.60 297.55
5057 9.66 305.84 82.31 2.60 296.53
5058 9.00 225.16 117.36 2.40 296.50
5059 8.24 111.29 79.30 3.70 295.51
5060 7.38 22.77 0.00 4.00 292.66
5061 6.50 0.00 0.00 5.30 292.64
5062 5.63 0.00 0.00 6.40 291.10
5063 4.75 0.00 0.00 5.30 288.07
5064 3.88 0.00 0.00 5.70 283.87
5065 3.66 0.00 0.00 5.70 282.00
5066 3.26 0.00 0.00 6.00 277.84
5067 2.97 0.00 0.00 6.90 275.99
5068 2.69 0.00 0.00 4.30 273.43
5069 2.43 0.00 0.00 2.70 273.26
5070 2.89 39.44 175.55 2.00 274.51
5071 3.98 195.66 602.84 1.40 278.32
5072 5.23 381.42 794.17 2.00 274.71
5073 6.51 565.90 881.48 2.00 269.98
5074 7.72 722.44 926.18 2.90 271.08
5075 8.74 840.96 949.13 2.70 272.14
5076 9.67 911.02 948.63 3.00 273.32
5077 10.37 933.72 949.55 2.60 272.34
5078 10.82 901.93 942.16 2.20 274.65
5079 10.98 817.14 926.00 2.20 278.72
5080 10.88 686.50 890.84 2.20 280.31
5081 10.41 526.17 834.57 3.50 281.12
5082 9.58 344.67 741.00 4.00 283.97
5083 8.46 166.85 549.42 6.40 286.33
5084 7.34 29.15 73.53 3.70 285.38
5085 6.30 0.00 0.00 3.00 283.17
5086 5.27 0.00 0.00 1.60 279.97
5087 4.24 0.00 0.00 2.20 276.36
5088 3.21 0.00 0.00 1.60 272.05
5089 3.29 0.00 0.00 1.01 277.19
5090 3.23 0.00 0.00 2.01 276.66
5091 3.19 0.00 0.00 2.01 276.18
5092 3.14 0.00 0.00 2.21 275.70
5093 3.09 0.00 0.00 1.81 275.24
5094 3.97 36.96 149.88 0.80 279.56
5095 5.84 191.20 625.13 1.01 289.13
5096 7.97 375.35 794.35 1.41 293.84
5097 10.17 556.18 873.93 0.90 292.90
5098 12.38 714.56 923.45 1.41 294.86
5099 14.38 836.39 945.85 1.11 295.33
5100 16.08 909.52 949.68 1.41 300.17
5101 17.42 934.60 954.14 0.90 303.76
5102 18.37 905.25 950.72 0.70 304.79
5103 18.91 824.62 942.74 0.90 307.15
5104 19.05 700.42 920.14 1.11 308.20
5105 18.66 542.36 874.39 1.81 308.39
5106 17.69 359.13 790.43 0.70 308.43
5107 16.26 175.68 611.20 0.30 312.75
5108 14.57 29.03 65.39 0.40 310.26
5109 13.22 0.00 0.00 0.30 314.13
5110 11.86 0.00 0.00 0.00 308.91
5111 10.50 0.00 0.00 0.20 304.37
5112 9.15 0.00 0.00 0.20 294.82
5113 8.12 0.00 0.00 0.20 294.69
5114 6.95 0.00 0.00 0.60 291.19
5115 6.30 0.00 0.00 0.80 288.72
5116 5.66 0.00 0.00 0.70 285.98
5117 5.20 0.00 0.00 0.40 280.28
5118 5.88 36.23 111.86 0.40 281.60
5119 7.56 198.65 680.25 0.50 287.17
5120 9.41 386.23 838.15 1.11 283.59
5121 11.42 569.32 915.96 1.81 283.94
5122 13.32 726.43 947.75 1.41 287.52
5123 15.01 844.22 959.44 1.71 285.00
5124 16.44 919.43 965.70 1.71 288.93
5125 17.54 938.17 962.12 1.71 290.39
5126 18.28 907.88 957.59 2.41 292.94
5127 18.66 828.21 951.55 3.32 291.48
5128 18.68 701.60 931.70 5.13 295.92
5129 18.22 538.28 890.16 5.13 297.46
5130 17.24 356.69 806.06 8.34 296.50
5131 15.87 174.21 633.73 7.74 298.97
5132 14.27 27.03 61.28 5.13 297.94
5133 12.64 0.00 0.00 3.72 300.89
5134 11.02 0.00 0.00 4.62 299.15
5135 9.40 0.00 0.00 3.02 295.31
5136 7.89 0.00 0.00 2.01 291.61
5137 7.01 0.00 0.00 1.81 291.36
5138 6.04 0.00 0.00 1.11 288.40
5139 5.51 0.00 0.00 1.41 290.12
5140 4.97 0.00 0.00 0.30 288.14
5141 4.59 0.00 0.00 0.10 286.46
5142 5.27 34.88 149.32 0.60 289.38
5143 6.58 161.54 410.79 0.30 290.03
5144 8.06 310.96 524.86 1.11 288.98
5145 9.38 426.86 409.67 1.71 287.55
5146 10.92 578.32 531.03 2.01 286.69
5147 12.26 665.95 523.75 2.81 286.17
5148 13.46 746.66 551.27 3.32 287.66
5149 14.38 762.08 537.76 2.41 291.24
5150 15.04 747.45 563.25 2.61 291.57
5151 15.42 696.47 591.27 3.52 292.93
5152 15.54 612.38 674.36 3.02 292.04
5153 15.27 470.77 678.99 1.01 290.90
5154 14.49 296.59 511.01 1.11 293.68
5155 13.34 136.06 360.12 2.01 299.50
5156 12.05 26.51 40.98 1.71 296.73
5157 10.62 0.00 0.00 1.51 295.98
5158 9.20 0.00 0.00 2.01 290.52
5159 7.90 0.00 0.00 2.01 285.07
5160 6.57 0.00 0.00 2.41 280.03
5161 5.74 0.00 0.00 2.61 279.38
5162 4.77 0.00 0.00 2.01 278.84
5163 4.22 0.00 0.00 2.41 277.48
5164 3.66 0.00 0.00 3.02 273.93
5165 3.24 0.00 0.00 3.32 272.77
5166 3.75 32.51 85.50 2.01 272.83
5167 5.16 184.87 640.41 1.31 273.86
5168 6.76 365.82 801.52 0.70 275.15
5169 8.40 543.89 877.02 0.70 271.91
5170 9.98 697.80 909.92 0.70 274.50
5171 11.46 814.66 920.84 1.51 276.75
5172 12.68 882.83 914.61 2.01 276.87
5173 13.62 902.69 909.34 2.01 277.36
5174 14.24 874.27 907.92 3.52 279.38
5175 14.53 793.82 898.55 2.41 281.21
5176 14.50 672.74 885.20 2.41 279.34
5177 14.04 515.95 849.99 4.62 280.20
5178 13.12 339.40 767.43 3.52 280.80
5179 11.84 161.91 586.67 3.02 285.28
5180 10.36 23.91 35.78 2.41 281.42
5181 8.94 0.00 0.00 2.41 278.08
5182 7.66 0.00 0.00 3.32 275.02
5183 6.33 0.00 0.00 2.81 272.33
5184 5.00 0.00 0.00 3.32 269.19
5185 4.49 0.00 0.00 5.13 266.05
5186 3.75 0.00 0.00 5.13 263.34
5187 3.28 0.00 0.00 6.43 261.90
5188 2.80 0.00 0.00 7.04 260.45
5189 2.40 0.00 0.00 6.43 259.19
5190 2.73 31.16 77.56 4.62 259.62
5191 3.94 194.29 680.96 4.02 262.09
5192 5.28 381.20 838.67 2.81 261.05
5193 6.66 565.78 920.08 4.02 261.67
5194 7.95 723.35 952.40 3.72 263.20
5195 9.05 842.59 965.86 1.81 264.86
5196 10.04 913.63 967.12 2.61 266.66
5197 10.76 933.31 965.03 2.81 268.17
5198 11.21 901.08 958.40 3.32 269.32
5199 11.36 818.11 948.67 3.72 270.20
5200 11.23 692.43 930.37 4.42 271.25
5201 10.71 531.89 893.80 3.32 273.00
5202 9.79 348.43 804.84 3.02 274.90
5203 8.54 165.98 630.40 1.81 276.17
5204 7.28 21.92 17.25 2.21 276.35
5205 6.23 0.00 0.00 2.41 278.90
5206 5.18 0.00 0.00 1.81 279.44
5207 4.13 0.00 0.00 3.52 276.24
5208 3.08 0.00 0.00 4.22 277.42
5209 3.28 0.00 0.00 4.62 280.71
5210 3.50 0.00 0.00 3.32 285.58
5211 3.61 0.00 0.00 4.62 288.38
5212 3.72 0.00 0.00 4.22 292.38
5213 3.81 0.00 0.00 4.83 293.86
5214 4.24 17.09 0.00 4.02 293.38
5215 4.87 66.57 0.00 3.02 296.70
5216 5.35 96.96 0.00 3.72 300.16
5217 5.89 145.67 0.00 3.32 298.05
5218 6.59 219.26 8.01 1.11 300.08
5219 7.68 369.06 36.98 1.71 297.34
5220 8.85 488.51 110.14 1.11 297.18
5221 9.60 421.55 34.17 0.60 303.56
5222 10.30 459.23 88.44 0.80 300.82
5223 10.95 493.20 177.08 0.90 297.21
5224 11.15 353.76 85.27 0.80 305.11
5225 10.93 223.15 24.24 1.11 309.38
5226 10.29 89.79 0.00 1.81 316.46
5227 9.27 14.33 0.00 2.01 332.62
5228 8.75 6.61 0.00 3.02 327.06
5229 8.78 0.00 0.00 2.01 331.76
5230 9.00 0.00 0.00 3.02 333.53
5231 8.47 0.00 0.00 4.22 329.64
5232 9.17 0.00 0.00 5.13 326.66
5233 9.09 0.00 0.00 4.42 321.05
5234 8.89 0.00 0.00 4.83 329.18
5235 9.19 0.00 0.00 3.72 329.57
5236 9.22 0.00 0.00 2.41 326.47
5237 9.27 0.00 0.00 2.41 326.28
5238 9.91 21.40 0.00 2.41 325.63
5239 10.89 88.20 98.37 1.51 325.87
5240 10.76 33.77 0.00 1.31 342.04
5241 10.84 49.96 0.00 2.81 340.24
5242 10.99 63.93 0.00 2.21 340.57
5243 12.42 359.60 57.44 3.52 329.22
5244 14.72 671.36 341.87 5.13 310.95
5245 15.80 482.71 103.73 5.13 324.15
5246 17.15 648.06 308.09 3.52 316.96
5247 17.53 381.97 77.95 1.71 324.26
5248 18.46 630.92 650.70 2.81 306.61
5249 19.28 646.68 798.49 1.81 294.21
5250 19.36 349.16 608.89 2.81 306.62
5251 18.48 52.59 0.00 2.81 336.03
5252 17.58 7.89 0.00 2.01 328.29
5253 16.05 0.00 0.00 0.80 328.82
5254 14.51 0.00 0.00 1.51 322.42
5255 12.97 0.00 0.00 2.21 312.31
5256 11.43 0.00 0.00 2.81 304.49
5257 9.54 0.00 0.00 3.32 301.62
5258 7.56 0.00 0.00 2.81 292.84
5259 6.46 0.00 0.00 1.71 286.06
5260 5.37 0.00 0.00 2.01 280.70
5261 4.57 0.00 0.00 3.72 273.04
5262 4.89 26.04 50.47 2.81 271.97
5263 6.48 203.98 671.41 2.41 274.38
5264 8.21 402.56 845.96 4.42 275.73
5265 9.98 595.39 933.45 4.42 274.94
5266 11.74 765.17 971.97 5.73 275.10
5267 13.31 896.46 993.01 7.04 274.88
5268 14.63 980.11 1002.52 7.74 275.67
5269 15.65 1012.40 1005.93 7.04 277.80
5270 16.35 990.80 998.64 3.52 281.73
5271 16.70 917.60 982.57 3.52 284.35
5272 16.72 799.79 950.19 3.52 286.75
5273 16.29 624.21 912.55 2.21 286.33
5274 15.30 414.13 828.77 4.02 289.39
5275 13.86 199.47 633.55 3.72 292.72
5276 12.15 25.45 79.83 1.81 291.19
5277 11.09 0.00 0.00 2.01 293.65
5278 10.02 0.00 0.00 0.80 293.56
5279 8.95 0.00 0.00 0.70 296.51
5280 8.00 0.00 0.00 0.70 295.25
5281 8.16 0.00 0.00 1.51 301.67
5282 8.36 0.00 0.00 0.90 302.45
5283 8.47 0.00 0.00 2.61 306.00
5284 8.51 0.00 0.00 3.02 306.54
5285 8.60 0.00 0.00 2.41 308.49
5286 9.29 22.67 15.01 2.21 313.17
5287 10.12 84.23 42.48 3.02 324.15
5288 10.47 79.89 0.00 2.41 338.78
5289 11.31 172.99 3.77 2.81 330.64
5290 12.58 303.74 26.34 2.61 327.11
5291 13.83 388.30 39.13 4.62 325.34
5292 15.04 462.21 89.09 7.04 325.63
5293 16.14 512.40 124.04 5.43 326.38
5294 17.35 622.40 284.50 6.43 322.86
5295 18.50 682.00 545.49 6.43 317.20
5296 19.57 729.53 809.82 6.03 306.45
5297 19.99 531.98 864.97 6.43 310.46
5298 19.80 325.60 726.61 5.73 315.02
5299 19.18 192.87 568.88 6.03 309.09
5300 18.11 25.26 117.13 7.04 311.89
5301 17.44 0.00 0.00 4.62 321.90
5302 16.77 0.00 0.00 7.04 324.10
5303 16.10 0.00 0.00 5.43 322.26
5304 15.43 0.00 0.00 5.73 324.16
5305 14.59 0.00 0.00 8.95 326.03
5306 13.75 0.00 0.00 6.43 331.39
5307 13.32 0.00 0.00 5.13 334.16
5308 12.90 0.00 0.00 7.04 338.42
5309 12.62 0.00 0.00 6.03 345.06
5310 12.66 2.24 0.00 4.22 348.69
5311 12.81 15.11 0.00 4.02 353.04
5312 12.94 30.36 0.00 3.52 357.22
5313 13.08 45.10 0.00 3.72 354.03
5314 13.21 57.81 0.00 2.81 352.18
5315 13.60 141.85 0.00 2.41 349.17
5316 13.62 73.45 0.00 2.41 354.01
5317 13.99 274.19 10.76 2.21 347.68
5318 14.09 368.77 28.19 3.32 344.90
5319 15.80 515.16 201.96 2.01 340.76
5320 16.83 536.32 448.17 2.81 336.87
5321 17.29 433.44 530.84 2.01 338.53
5322 17.54 352.82 687.17 3.02 320.10
5323 17.44 184.98 621.96 2.01 316.57
5324 16.93 20.85 37.99 1.81 316.43
5325 15.66 0.00 0.00 2.01 317.85
5326 14.38 0.00 0.00 1.51 311.94
5327 13.10 0.00 0.00 1.31 309.79
5328 11.82 0.00 0.00 1.81 306.71
5329 10.56 0.00 0.00 1.81 305.30
5330 9.19 0.00 0.00 1.31 301.01
5331 8.52 0.00 0.00 2.21 297.66
5332 7.83 0.00 0.00 2.01 294.19
5333 7.33 0.00 0.00 1.41 291.77
5334 7.67 23.67 40.42 1.71 292.04
5335 9.10 190.23 662.29 1.71 295.26
5336 10.97 402.04 840.98 1.51 291.67
5337 12.73 575.97 930.09 1.71 289.49
5338 14.76 830.23 934.92 1.41 284.60
5339 16.55 969.81 764.84 1.01 282.35
5340 16.19 448.32 90.92 2.61 312.44
5341 15.98 468.25 86.23 2.21 311.19
5342 15.91 500.75 134.95 1.41 307.57
5343 15.79 488.65 157.22 1.81 303.09
5344 15.44 413.20 163.54 2.01 296.90
5345 14.71 264.67 65.79 2.81 305.02
5346 13.80 164.31 37.50 2.41 308.35
5347 12.78 68.90 13.76 1.51 308.85
5348 11.74 9.76 0.00 4.62 307.53
5349 10.31 0.00 0.00 4.42 305.92
5350 8.88 0.00 0.00 4.02 301.76
5351 7.59 0.00 0.00 2.61 294.96
5352 6.25 0.00 0.00 2.61 286.62
5353 5.50 0.00 0.00 1.51 286.94
5354 4.67 0.00 0.00 2.01 285.60
5355 4.20 0.00 0.00 1.81 283.19
5356 3.74 0.00 0.00 1.11 278.42
5357 3.40 0.00 0.00 1.41 277.31
5358 3.81 22.15 26.86 2.21 278.28
5359 5.35 166.92 632.80 1.51 280.99
5360 7.10 339.97 776.83 2.01 281.06
5361 8.80 504.42 828.21 3.32 278.69
5362 10.59 649.62 838.69 4.22 282.72
5363 12.21 764.72 848.81 3.32 284.17
5364 13.57 829.69 831.74 3.52 288.26
5365 14.62 850.43 828.28 4.42 288.41
5366 15.34 820.81 826.15 5.43 286.61
5367 15.73 750.08 845.24 4.42 287.73
5368 15.78 634.58 849.78 4.62 287.54
5369 15.36 483.15 828.19 4.22 286.42
5370 14.46 313.31 759.90 2.81 289.49
5371 13.18 142.69 562.84 3.72 291.20
5372 11.70 13.63 0.00 1.11 287.37
5373 10.58 0.00 0.00 0.90 285.83
5374 9.47 0.00 0.00 1.11 281.83
5375 8.43 0.00 0.00 0.60 281.77
5376 7.38 0.00 0.00 1.31 279.10
5377 6.85 0.00 0.00 0.70 276.14
5378 6.22 0.00 0.00 0.40 273.62
5379 5.86 0.00 0.00 0.90 272.41
5380 5.50 0.00 0.00 1.11 270.06
5381 5.23 0.00 0.00 1.31 271.14
5382 5.63 20.88 21.07 2.21 274.05
5383 7.24 168.57 648.70 2.01 281.09
5384 9.12 355.08 823.15 1.71 279.73
5385 11.23 538.82 911.42 0.90 280.23
5386 13.25 698.10 947.80 0.40 281.26
5387 15.05 817.78 962.50 0.20 284.34
5388 16.57 889.53 964.75 0.30 290.65
5389 17.74 911.01 964.56 0.50 295.91
5390 18.55 879.01 960.88 2.01 297.64
5391 18.97 795.70 952.06 2.41 302.63
5392 19.00 664.35 926.96 2.81 304.31
5393 18.52 500.87 883.81 2.81 302.58
5394 17.50 316.97 784.73 2.21 305.52
5395 16.07 137.67 597.05 1.81 308.17
5396 14.47 12.04 0.00 1.11 310.34
5397 13.85 0.00 0.00 1.01 317.12
5398 13.24 0.00 0.00 0.70 320.19
5399 12.62 0.00 0.00 0.80 320.17
5400 12.00 0.00 0.00 0.40 322.84
5401 11.91 0.00 0.00 1.41 319.99
5402 11.82 0.00 0.00 2.21 321.27
5403 11.76 0.00 0.00 1.71 326.57
5404 11.71 0.00 0.00 2.61 329.18
5405 11.67 0.00 0.00 1.81 336.09
5406 11.87 9.04 0.00 1.81 338.71
5407 12.75 82.13 42.37 1.31 344.21
5408 13.54 158.64 33.70 0.80 347.01
5409 14.72 316.22 121.75 1.11 343.64
5410 16.35 409.92 161.38 1.01 339.14
5411 16.50 245.63 9.54 0.60 359.12
5412 16.78 332.34 17.28 0.40 356.79
5413 17.40 365.80 22.15 0.20 344.06
5414 17.51 285.88 11.10 0.20 336.43
5415 17.63 301.16 14.82 0.10 333.49
5416 17.56 235.96 10.61 0.70 334.40
5417 17.17 144.60 0.00 1.41 351.10
5418 15.76 80.67 0.00 3.72 362.17
5419 15.95 13.11 0.00 2.81 368.29
5420 15.43 5.11 0.00 0.90 362.59
5421 14.80 0.00 0.00 1.71 356.25
5422 14.16 0.00 0.00 1.51 349.98
5423 13.53 0.00 0.00 1.01 343.77
5424 12.89 0.00 0.00 0.70 337.64
5425 12.33 0.00 0.00 0.50 336.02
5426 11.70 0.00 0.00 0.80 334.79
5427 11.36 0.00 0.00 0.90 331.52
5428 11.02 0.00 0.00 1.11 327.14
5429 10.77 0.00 0.00 0.40 323.32
5430 11.09 17.97 0.00 0.40 324.67
5431 12.29 136.14 431.71 0.70 327.55
5432 14.40 383.55 750.78 0.60 317.83
5433 16.52 588.68 928.06 1.11 315.50
5434 18.59 783.74 803.66 0.50 317.09
5435 19.39 623.53 387.32 0.60 334.82
5436 19.62 519.73 160.20 0.40 342.72
5437 19.57 441.26 46.31 0.50 347.61
5438 19.63 487.23 125.49 0.60 344.07
5439 19.58 448.45 128.37 1.71 343.76
5440 18.68 184.34 4.19 3.02 357.72
5441 17.80 159.63 1.91 2.81 366.87
5442 16.84 112.42 1.08 5.73 360.68
5443 16.12 65.10 41.14 2.61 347.62
5444 15.36 8.35 0.00 1.11 344.65
5445 14.61 0.00 0.00 1.01 344.47
5446 13.86 0.00 0.00 1.01 337.30
5447 13.11 0.00 0.00 0.70 334.56
5448 12.35 0.00 0.00 0.30 332.95
5449 11.94 0.00 0.00 0.30 327.60
5450 11.53 0.00 0.00 0.50 325.93
